ra,dec,redshift,brightness,richness,total_N,gal_id,cluster_id
149.85167509,1.83702297,1.4525,-21.14,9.0,56.0,359665.0,219.0
149.94102515,1.76001993,1.4526,-23.46,11.0,78.0,311439.0,1584.0
149.73364613,2.08813401,1.4533,-22.41,10.0,60.0,518611.0,547.0
150.62468216,2.1664359,1.4535,-21.53,8.0,59.0,570082.0,725.0
149.95988872,2.32811063,1.4546,-23.21,12.0,93.0,678400.0,103.0
149.77464212,2.07880618,1.4547,-22.11,9.0,94.0,512566.0,743.0
149.9616242,2.08052516,1.4547,-22.66,8.0,61.0,513443.0,1826.0
150.15350696,2.09276566,1.4549,-22.77,11.0,55.0,521628.0,1624.0
149.80456878,1.83347329,1.4551,-21.6,10.0,55.0,358158.0,1526.0
149.7118605,2.48614707,1.4552,-22.31,10.0,66.0,783004.0,556.0
149.79910015,1.8991682,1.4553,-21.43,8.0,53.0,399023.0,411.0
150.54774925,2.60792802,1.4561,-23.06,8.0,61.0,862415.0,2558.0
150.12276254,1.99674522,1.4569999999999999,-22.77,11.0,62.0,460341.0,410.0
150.14102354,1.81563423,1.4573,-22.61,15.0,82.0,348647.0,264.0
149.79236443,2.64482108,1.4576,-22.53,13.0,70.0,887397.0,1010.0
149.80011044,2.36498308,1.4581,-22.09,9.0,56.0,703194.0,2549.0
150.72718749,2.21603257,1.4591,-23.05,9.0,64.0,603399.0,2341.0
149.57781054,1.83244355,1.4595,-21.82,10.0,76.0,356745.0,1486.0
150.10766971,2.30847197,1.4598,-21.6,9.0,77.0,664085.0,2719.0
150.70698977,2.20657799,1.4598,-22.76,8.0,66.0,596967.0,737.0
150.66402071,2.16886753,1.4601,-21.24,9.0,89.0,571143.0,2527.0
150.36613715,1.66339796,1.4603,-22.02,10.0,56.0,250482.0,1489.0
149.65264036,1.84371899,1.4607,-22.81,8.0,73.0,364086.0,2399.0
150.33317217,2.15674312,1.4609,-22.53,9.0,52.0,563348.0,2273.0
149.83432246,1.83817622,1.4612,-22.69,10.0,66.0,360976.0,558.0
150.59750824,2.18541376,1.4612,-23.18,9.0,67.0,582722.0,1011.0
149.50674675,1.65506642,1.4614,-22.76,8.0,54.0,245578.0,1811.0
150.13508455,1.69104296,1.4614,-23.99,11.0,96.0,268932.0,1511.0
149.96825597,2.48606035,1.4617,-21.47,12.0,65.0,781560.0,1708.0
150.56144885,2.25318307,1.4623,-22.33,9.0,50.0,628642.0,718.0
150.1737707,1.94998217,1.4625,-22.39,10.0,77.0,431214.0,1482.0
150.53093143,2.17565701,1.4628,-22.91,8.0,76.0,577719.0,1847.0
150.36952993,2.17827795,1.4629,-23.64,8.0,51.0,579226.0,739.0
150.02564128,1.92742972,1.4629,-22.78,10.0,61.0,417324.0,1477.0
149.85871327,2.35578211,1.4629,-22.52,10.0,106.0,697155.0,2292.0
149.45175618,2.33661654,1.4636,-22.8,13.0,53.0,684047.0,1579.0
150.59680918,2.32069596,1.4637,-21.52,11.0,51.0,672386.0,2001.0
149.62986073,2.30887784,1.4637,-23.34,10.0,60.0,666360.0,2012.0
149.82564988,2.15592581,1.4638,-21.46,8.0,55.0,562319.0,1019.0
150.42133838,1.96804728,1.4641,-22.21,9.0,60.0,443202.0,2700.0
149.77661669,2.46572468,1.4646,-22.63,15.0,84.0,769338.0,1096.0
150.52942063,2.00419499,1.4646,-21.07,10.0,58.0,464221.0,2698.0
149.83550745,2.04871274,1.4646,-21.85,8.0,60.0,492454.0,1520.0
149.50461314,1.80091188,1.4647,-23.35,10.0,50.0,338532.0,1159.0
149.87048614,2.24286336,1.4651,-22.96,9.0,58.0,621466.0,1473.0
149.73896335,1.81073803,1.4651,-22.51,8.0,83.0,343099.0,1698.0
150.64086976,2.55877422,1.4653,-22.02,9.0,56.0,830213.0,744.0
150.5329061,2.32320014,1.4653,-23.17,9.0,60.0,674737.0,1120.0
150.70003397,2.10860783,1.466,-21.87,10.0,59.0,530102.0,1829.0
149.80400544,1.86697864,1.4663,-22.12,11.0,71.0,378836.0,2006.0
150.73337965,2.21117261,1.4666,-21.6,10.0,60.0,599400.0,2695.0
149.94518417,2.34173679,1.4672,-22.26,8.0,98.0,687319.0,420.0
149.83617524,1.99429969,1.4673,-21.91,8.0,60.0,458244.0,706.0
150.59903329,2.16341676,1.4688,-22.85,8.0,60.0,568555.0,305.0
149.73776015,1.80228968,1.4689,-22.13,10.0,96.0,338097.0,422.0
149.95894166,2.34650744,1.469,-21.84,21.0,82.0,690377.0,1288.0
149.96433307,2.36721626,1.4693,-22.38,13.0,72.0,705726.0,115.0
150.46370161,2.11066375,1.4699,-22.09,9.0,55.0,532078.0,2547.0
149.73304472,1.70995011,1.4701,-21.17,9.0,60.0,280015.0,1604.0
150.00478941,2.16972307,1.4708,-22.34,9.0,68.0,571961.0,2031.0
149.92693051,2.36004431,1.4709999999999999,-22.69,9.0,74.0,699215.0,398.0
150.58213807,2.0759229,1.4716,-22.1,8.0,51.0,511866.0,2409.0
150.16369106,1.77663067,1.4716,-22.35,10.0,70.0,322044.0,397.0
150.41384977,2.17795512,1.4721,-21.78,10.0,70.0,577713.0,1215.0
150.58910996,2.09085061,1.4722,-21.72,10.0,71.0,519929.0,728.0
150.51963031,2.73703191,1.4724,-22.28,9.0,78.0,945543.0,1594.0
150.38368464,1.92327043,1.4724,-23.0,8.0,60.0,414754.0,719.0
149.83580026,2.59526547,1.4728,-22.88,8.0,80.0,855064.0,1626.0
150.56078985,2.20616756,1.4734,-20.79,12.0,82.0,596029.0,402.0
150.39345175,1.95361868,1.4734,-22.55,12.0,75.0,433343.0,2005.0
149.95497886,2.34333885,1.4738,-22.92,10.0,55.0,687985.0,1091.0
150.58168987,2.17533742,1.4739,-21.89,8.0,68.0,575838.0,116.0
149.74492941,1.92293486,1.4739,-22.28,9.0,81.0,414567.0,2495.0
149.5187966,2.18698322,1.474,-23.0,8.0,66.0,583753.0,1608.0
150.15631315,1.95046077,1.4747,-22.79,8.0,68.0,431761.0,1302.0
150.70475199,2.45383917,1.4752,-22.07,9.0,51.0,761041.0,768.0
150.66513467,2.14640537,1.4753,-22.85,10.0,86.0,556851.0,694.0
149.52628943,2.16554896,1.4759,-22.78,9.0,65.0,569317.0,766.0
149.83927274,1.89513727,1.4761,-22.13,8.0,77.0,396539.0,1018.0
150.39649721,2.15711836,1.4766,-22.59,8.0,83.0,564009.0,1258.0
150.34906213,1.8736598000000002,1.4773,-22.78,12.0,52.0,383537.0,1170.0
149.54805138,2.56676248,1.4774,-21.3,9.0,56.0,835177.0,1567.0
150.37537803,2.19464958,1.4776,-22.06,9.0,66.0,589229.0,1815.0
149.84122097,1.77985066,1.4782,-21.22,9.0,61.0,324407.0,2551.0
149.8245694,2.37614142,1.4786,-22.92,10.0,75.0,711815.0,778.0
149.92373937,1.8979471,1.4791,-22.0,11.0,65.0,398311.0,1949.0
149.80253218,2.15116631,1.4796,-23.3,9.0,74.0,559903.0,1628.0
150.12912058,1.99005764,1.4798,-21.68,10.0,67.0,455565.0,710.0
149.97508037,2.48445386,1.4808,-22.93,9.0,57.0,781300.0,1415.0
149.78375059,2.65641633,1.4814,-22.64,11.0,65.0,894557.0,746.0
150.65569261,2.1603401,1.4817,-20.85,9.0,73.0,565216.0,2051.0
149.91761619999997,2.34377872,1.4819,-21.99,8.0,105.0,688765.0,702.0
149.72107917,1.89642013,1.482,-21.78,9.0,68.0,397247.0,1603.0
149.80802209,1.91737726,1.4825,-22.02,9.0,82.0,411107.0,1597.0
149.81285581,2.08479993,1.4833,-21.03,9.0,68.0,516086.0,2703.0
150.13583196,2.30182414,1.4833,-22.93,10.0,52.0,660437.0,759.0
149.83449554,1.79148669,1.4845,-21.59,8.0,54.0,330962.0,180.0
149.80020279,1.87624139,1.485,-21.92,9.0,97.0,384945.0,753.0
150.58468718,2.32873534,1.4852,-21.39,10.0,54.0,678460.0,1997.0
150.59789185,2.16597278,1.4857,-23.34,10.0,78.0,570654.0,319.0
149.70938302,1.91352993,1.4857,-22.43,9.0,82.0,408554.0,756.0
149.47631922,1.80658797,1.4864,-22.59,9.0,59.0,342884.0,1323.0
149.82273445,2.1588995,1.4866,-22.23,8.0,103.0,565075.0,2059.0
150.72809204,2.21418007,1.4869,-22.47,13.0,56.0,601767.0,2530.0
150.70998862,2.2071169,1.4873,-23.32,10.0,68.0,597673.0,315.0
150.40488856,1.9645358,1.4879,-22.56,11.0,70.0,440451.0,314.0
150.56619479,2.04159812,1.4884,-22.25,9.0,72.0,488562.0,1229.0
149.93989995,2.36597104,1.4892,-22.37,16.0,58.0,703850.0,1560.0
149.58547039,1.8374393,1.4893,-22.83,9.0,78.0,360447.0,1500.0
149.83012156,1.80771033,1.4895,-21.19,9.0,56.0,341302.0,2412.0
150.55794047,1.94055608,1.4896,-22.26,13.0,83.0,425712.0,1098.0
149.88060024,2.59472287,1.4896,-21.6,9.0,50.0,853743.0,645.0
150.13335121,1.80630253,1.4896,-22.65,9.0,61.0,340771.0,1227.0
149.96242045,2.37583865,1.4897,-22.53,11.0,55.0,710369.0,643.0
149.70032805,1.8916384999999998,1.4898,-21.83,10.0,94.0,394374.0,640.0
150.52712383,1.91943305,1.4898,-22.81,11.0,55.0,412712.0,1599.0
150.46973162,1.99381093,1.4899,-21.72,12.0,74.0,457865.0,405.0
149.9628056,2.67438255,1.4905,-21.5,9.0,81.0,905106.0,1957.0
150.13027339,2.34490456,1.4908,-22.76,10.0,66.0,689544.0,1349.0
149.78161237,2.01174459,1.4911,-20.86,8.0,61.0,469513.0,2706.0
149.97003091,2.57661505,1.4913,-22.47,8.0,57.0,842179.0,1553.0
150.31116838,1.99588627,1.4914,-23.22,9.0,75.0,459384.0,1338.0
149.81134332,1.99710067,1.4922,-21.43,9.0,58.0,460123.0,1940.0
149.88969125,2.3587833,1.4924,-23.23,9.0,84.0,700599.0,1600.0
149.7970264,1.81366799,1.4931,-22.7,10.0,101.0,345743.0,954.0
149.65617887,1.85518279,1.4937,-23.6,9.0,83.0,371462.0,1053.0
149.87788759,2.29760772,1.494,-22.36,12.0,89.0,657081.0,406.0
149.90880482,2.32646873,1.4941,-22.47,17.0,76.0,676486.0,1164.0
150.59540778,1.93534955,1.4949,-22.71,8.0,56.0,422735.0,1607.0
149.83967724,1.99277325,1.495,-20.64,8.0,70.0,456933.0,2534.0
150.47341847,2.37977982,1.4952,-23.35,11.0,54.0,714954.0,2276.0
150.37551577,2.40429411,1.4954,-21.64,8.0,55.0,728376.0,2708.0
149.70579416,2.16957556,1.4955,-22.42,8.0,51.0,572596.0,748.0
149.51750341,1.80402547,1.4956,-23.08,11.0,61.0,339379.0,207.0
149.71393334,1.99657716,1.496,-21.43,8.0,63.0,459635.0,2701.0
149.75221998,2.75926682,1.4961,-22.66,10.0,71.0,959969.0,1484.0
149.65468174,1.8391467000000001,1.4963,-21.48,14.0,69.0,360954.0,2392.0
150.41016127,2.14750083,1.4965,-22.88,8.0,85.0,557091.0,1209.0
150.66095604,2.15820651,1.4966,-20.85,11.0,50.0,563627.0,2342.0
149.54234137,2.56604123,1.4966,-22.9,11.0,83.0,835582.0,649.0
149.84235725,2.15936242,1.4969999999999999,-23.03,10.0,94.0,565574.0,648.0
149.76995911,2.46654028,1.4980000000000002,-21.76,15.0,71.0,769041.0,29.0
149.48924313,1.82285937,1.4980000000000002,-23.35,10.0,61.0,352332.0,1336.0
149.8168788,1.77861605,1.4992,-21.58,9.0,80.0,322379.0,1947.0
149.79315845,2.00708413,1.5001,-22.33,10.0,70.0,466472.0,752.0
149.49515533,1.88662564,1.5012,-22.87,9.0,73.0,392341.0,1609.0
149.9238436,2.3721811,1.5022,-22.34,8.0,52.0,708117.0,48.0
149.98537411,2.57703852,1.5025,-21.89,9.0,54.0,842481.0,367.0
150.12675755,1.93178764,1.5035,-21.66,8.0,62.0,419808.0,1239.0
150.11414821,1.93041259,1.5037,-21.52,8.0,51.0,419013.0,123.0
149.96270054,2.3701767000000005,1.5039,-20.97,9.0,51.0,706066.0,2717.0
149.49136639,1.82484648,1.5039,-23.57,11.0,70.0,352866.0,125.0
149.88807756,2.26376293,1.5043,-21.77,9.0,54.0,635220.0,394.0
149.77547877,2.53813118,1.5043,-20.65,8.0,101.0,816032.0,2017.0
150.66354375,2.38543443,1.5049,-22.79,9.0,61.0,717049.0,1951.0
149.81177233,2.5265584,1.5049,-22.05,8.0,84.0,809031.0,1605.0
150.57006198,2.02075481,1.505,-20.55,13.0,54.0,474457.0,393.0
150.5460654,2.22661878,1.5052,-22.44,8.0,75.0,610451.0,1595.0
149.78145934,2.46858965,1.5059,-22.59,10.0,68.0,770881.0,622.0
150.41800891,2.12238993,1.5061,-21.57,10.0,56.0,539932.0,1598.0
150.55163782,2.26336112,1.5061,-22.62,11.0,69.0,634999.0,2496.0
149.69619387,1.84331324,1.5063,-22.33,9.0,72.0,363640.0,978.0
150.52808484,2.15805949,1.5065,-22.71,9.0,62.0,564100.0,1340.0
150.31020821,2.00573456,1.5065,-21.29,10.0,53.0,465009.0,187.0
150.56881981,2.20020849,1.5068,-22.11,9.0,56.0,592290.0,773.0
149.6063811,1.89384526,1.5073,-21.11,9.0,73.0,395306.0,400.0
149.86403836,2.23777324,1.508,-22.81,8.0,67.0,618541.0,404.0
149.85466499999998,2.07930769,1.5083,-21.23,8.0,76.0,512586.0,982.0
150.56069047,1.95318242,1.5105,-22.37,11.0,91.0,432619.0,636.0
150.61314821,2.20457548,1.511,-22.48,10.0,91.0,595020.0,1625.0
149.84507316,2.06826443,1.511,-20.77,8.0,63.0,504893.0,911.0
150.59843972,2.08210758,1.5114,-21.85,8.0,67.0,513899.0,1052.0
150.40823854,1.74090829,1.5121,-24.38,9.0,64.0,294702.0,1348.0
150.55861845,2.2555324,1.5122,-22.71,14.0,72.0,629927.0,635.0
149.89990761,2.38288615,1.5124,-22.05,10.0,67.0,714793.0,1353.0
149.82130336,2.53880919,1.5124,-22.22,8.0,64.0,817219.0,421.0
150.02508743,2.31537278,1.5126,-23.04,8.0,64.0,669217.0,2029.0
149.50626011,2.12938471,1.5127,-22.1,11.0,60.0,545036.0,1971.0
149.50995833,1.91116146,1.5131,-23.18,10.0,50.0,406882.0,764.0
150.23943411,2.70477744,1.5141,-23.26,8.0,51.0,925744.0,2023.0
149.86082501,2.60295148,1.5149,-22.51,9.0,53.0,859880.0,1590.0
149.50011105,2.46456472,1.5157,-22.89,11.0,69.0,768526.0,1262.0
149.49486298,2.17247914,1.516,-22.88,9.0,50.0,574504.0,2417.0
149.81406853,1.99191548,1.5166,-20.54,8.0,53.0,456346.0,631.0
149.80725117,1.87900267,1.5168,-22.92,12.0,87.0,387793.0,761.0
149.84923759999998,1.7893596,1.5169,-21.2,11.0,96.0,329189.0,419.0
150.65295412,2.14276228,1.5172,-22.64,12.0,56.0,553910.0,1568.0
150.37525241,2.4297359,1.5174,-21.22,8.0,54.0,745053.0,1991.0
150.40310269999998,1.96919952,1.5182,-22.36,10.0,68.0,442797.0,2552.0
149.82438686,2.5312303,1.5191,-22.66,8.0,82.0,811544.0,979.0
149.97913136,2.32324584,1.5199,-23.7,9.0,64.0,675436.0,1296.0
149.81630999,1.90328584,1.5207,-21.53,12.0,74.0,402477.0,1964.0
149.89000787,2.62193794,1.5219,-22.86,8.0,54.0,871106.0,1552.0
150.45942288,2.58275964,1.5219999999999998,-21.83,9.0,53.0,845944.0,2272.0
150.19080031,1.70945826,1.5230000000000001,-22.19,10.0,56.0,279153.0,2710.0
150.62646922,2.15179189,1.5236,-23.2,10.0,83.0,561362.0,166.0
149.7992381,1.83462046,1.5236,-23.62,9.0,81.0,360295.0,1942.0
149.92684289,2.36055713,1.5237,-23.92,10.0,97.0,700859.0,163.0
150.28077978,2.01610286,1.5241,-23.87,8.0,62.0,473397.0,2079.0
149.67524889,2.25309209,1.5247,-23.41,10.0,62.0,629279.0,1306.0
149.50765562,2.05123063,1.5249,-21.83,8.0,61.0,493677.0,1981.0
149.83233207,1.83126766,1.5253,-22.84,8.0,87.0,356748.0,1051.0
149.60980979,1.90674253,1.5254,-22.65,8.0,58.0,403981.0,409.0
149.5368657,1.88078596,1.526,-22.53,12.0,62.0,389848.0,2498.0
149.83827961,2.77507616,1.5278,-23.8,9.0,52.0,969259.0,2039.0
149.57744724,1.85200148,1.5284,-21.93,8.0,54.0,369025.0,688.0
149.66054931,1.90712476,1.5315,-21.96,9.0,64.0,404077.0,691.0
149.85756816,1.80145652,1.5319,-21.55,11.0,50.0,337044.0,415.0
149.53113133,1.71565225,1.5334,-21.43,8.0,50.0,283353.0,2044.0
150.35499383,2.12097798,1.5337,-22.45,8.0,69.0,538987.0,1975.0
149.78516614,2.14270479,1.5347,-21.94,9.0,98.0,553537.0,378.0
149.90532819999999,2.34850266,1.5349,-22.47,11.0,74.0,691866.0,1545.0
149.91309838,2.36390116,1.5353,-23.59,11.0,93.0,703239.0,383.0
149.46887601,1.85752842,1.5357,-22.34,8.0,74.0,373573.0,2365.0
149.97603043,2.35845037,1.5358,-21.9,10.0,88.0,698278.0,2523.0
150.06532195,1.79596124,1.5359,-22.74,8.0,63.0,333405.0,2540.0
150.5822112,2.21889431,1.5359,-21.8,12.0,60.0,604857.0,363.0
150.17953685,2.59131931,1.5373,-22.07,10.0,53.0,851547.0,684.0
149.81627053,2.54928148,1.5378,-24.1,8.0,107.0,824851.0,1622.0
150.57860761,2.24789125,1.5382,-21.08,8.0,91.0,624173.0,1980.0
150.40178298,1.96208601,1.5385,-23.21,11.0,62.0,439559.0,1223.0
149.74175248,1.90135303,1.5404,-22.65,8.0,58.0,401049.0,1582.0
149.75668105,2.54494563,1.5416,-20.74,10.0,52.0,820891.0,661.0
149.49703054,2.33871236,1.5423,-22.32,10.0,64.0,685193.0,1589.0
149.84630445,2.53619184,1.5425,-21.8,8.0,72.0,815792.0,2387.0
150.47926655,1.97577157,1.5432,-23.95,9.0,53.0,447757.0,72.0
149.47073027,2.63537954,1.5435,-21.32,9.0,52.0,880371.0,1538.0
149.74676807,2.53429188,1.5452,-21.64,9.0,65.0,813577.0,1970.0
149.86168127,2.53853034,1.5454,-21.53,8.0,84.0,816454.0,2405.0
149.51124304,2.13987488,1.5464,-22.3,8.0,75.0,551498.0,734.0
150.26247488,2.02088185,1.5472,-21.74,8.0,74.0,474785.0,906.0
149.79450578,2.14178755,1.5474,-22.18,8.0,94.0,553162.0,1576.0
149.83538917,2.5943828,1.5493,-22.41,10.0,68.0,853989.0,670.0
150.58529785,2.2202094,1.5498,-21.14,9.0,75.0,605454.0,392.0
149.8887129,2.26482555,1.5509,-22.01,8.0,72.0,635889.0,1548.0
150.42371977,2.12685533,1.551,-23.47,9.0,67.0,545326.0,732.0
149.95539191,2.17147016,1.5523,-22.73,8.0,51.0,573792.0,2282.0
149.85673175,2.60490479,1.5525,-21.87,10.0,65.0,859910.0,369.0
150.17446462,2.28582393,1.5537,-20.78,10.0,88.0,649088.0,665.0
150.61506607,2.19751992,1.5541,-20.99,11.0,58.0,590149.0,2366.0
149.72547433,1.88880775,1.5549,-20.47,10.0,68.0,392040.0,667.0
149.73237417,2.53021317,1.555,-23.04,9.0,57.0,811524.0,1558.0
149.80202995,2.48457827,1.5552,-21.58,8.0,82.0,780750.0,668.0
149.5580279,1.93867521,1.5554,-22.22,9.0,69.0,423930.0,669.0
150.40692103,2.13834074,1.5555,-22.88,8.0,63.0,550874.0,2712.0
149.79477189,2.23767995,1.5556,-21.84,8.0,65.0,617229.0,1987.0
149.63671883,1.84634609,1.556,-21.99,9.0,68.0,366063.0,380.0
150.33387721,2.18535751,1.5565,-22.18,8.0,84.0,581851.0,2631.0
149.80908325,2.26295245,1.5568,-23.29,8.0,61.0,633567.0,919.0
150.33466705,2.20380305,1.5582,-21.91,8.0,72.0,594597.0,2209.0
150.0730888,1.6966581000000003,1.5599,-21.12,8.0,52.0,271106.0,2218.0
149.88094867,2.60174975,1.56,-23.82,8.0,82.0,858883.0,387.0
149.78230358,2.65028727,1.5601,-22.74,9.0,80.0,890044.0,1231.0
150.48943243,1.98144929,1.5618,-22.27,12.0,68.0,450590.0,386.0
150.33514528,1.99418427,1.5619999999999998,-21.15,8.0,57.0,457690.0,2713.0
150.13572858,2.27272826,1.5624,-20.94,8.0,71.0,640674.0,2213.0
149.72753287,1.8993491999999998,1.5627,-21.39,11.0,76.0,398897.0,385.0
149.8589391,2.31859774,1.5629,-21.81,10.0,59.0,670854.0,354.0
149.5231665,2.68786081,1.5629,-22.3,8.0,52.0,913862.0,2638.0
150.13270327,1.72625218,1.5635,-22.18,10.0,83.0,289943.0,1221.0
150.59153884,2.19904672,1.5637,-21.59,8.0,60.0,591390.0,656.0
149.89181168,2.56034086,1.5643,-22.99,9.0,77.0,830981.0,928.0
149.82488866,2.17874901,1.5644,-23.37,8.0,65.0,578421.0,105.0
149.8194016,1.8397634999999999,1.5656,-21.39,8.0,75.0,361312.0,947.0
149.64685287,1.83510006,1.5659,-22.67,9.0,51.0,358647.0,348.0
150.12779624,1.77180961,1.5661,-22.48,8.0,66.0,318842.0,390.0
150.13980166,2.27964172,1.5663,-23.52,12.0,84.0,646396.0,1248.0
149.54584127,1.91312868,1.5664,-23.66,12.0,78.0,409490.0,657.0
149.5728872,1.70255501,1.5674,-22.8,8.0,56.0,275414.0,2632.0
149.91691573,1.88497222,1.5675,-22.27,11.0,56.0,390482.0,1888.0
149.97791514,2.56621991,1.5677,-23.0,9.0,52.0,834789.0,1562.0
149.77471128,2.55397867,1.5687,-22.43,9.0,74.0,827304.0,376.0
149.79936343,1.70369863,1.5688,-22.05,9.0,65.0,276107.0,1630.0
150.33476082,2.19957927,1.5692,-22.81,9.0,79.0,592295.0,683.0
150.48923527,1.99580908,1.5699,-21.52,9.0,55.0,459065.0,2216.0
150.26414456,1.72324609,1.5704,-22.45,8.0,63.0,288233.0,2662.0
149.76616944,1.82954314,1.5706,-21.92,13.0,56.0,355460.0,2561.0
150.17776469999998,1.94066763,1.5707,-21.97,11.0,62.0,425145.0,412.0
149.83865706,2.23574564,1.5711,-22.12,10.0,90.0,616030.0,2531.0
150.61927719,2.1664147000000002,1.5727,-23.88,8.0,66.0,570374.0,110.0
150.52132123,2.03773091,1.5727,-22.49,10.0,51.0,486016.0,2052.0
150.17937321,1.71788855,1.5742,-22.0,8.0,66.0,284442.0,2544.0
149.74888256,2.19410114,1.5745,-22.01,8.0,54.0,587769.0,2280.0
150.59122024,2.2094348999999998,1.5759,-22.33,8.0,68.0,598537.0,361.0
149.79682912,1.79499039,1.5763,-20.49,9.0,52.0,332620.0,963.0
150.46925183,1.99435477,1.5767,-22.26,14.0,70.0,459461.0,1235.0
150.12437354,1.72564386,1.5788,-22.39,8.0,96.0,289823.0,767.0
149.74584663,2.12596258,1.5791,-23.23,9.0,82.0,542890.0,637.0
149.85596696,2.55028749,1.5791,-21.23,9.0,55.0,823963.0,353.0
149.97088611,2.555609,1.5792,-22.54,11.0,50.0,828191.0,1844.0
150.09191942,1.81898872,1.58,-21.95,12.0,62.0,348476.0,2088.0
149.58705506,1.97463942,1.58,-23.16,8.0,66.0,446710.0,2067.0
150.04485233,2.23389839,1.5801,-21.84,8.0,59.0,614956.0,2563.0
150.14063576,2.28011552,1.5805,-20.67,9.0,59.0,645384.0,2422.0
149.85536506,2.531409,1.5805,-22.78,13.0,85.0,814886.0,399.0
149.87336769,2.28873949,1.5806,-22.48,9.0,58.0,651492.0,782.0
149.91799976,1.76555016,1.581,-22.7,8.0,56.0,313948.0,2279.0
149.80475264,2.4665757,1.5813,-21.91,9.0,57.0,771040.0,2381.0
150.46149861,1.98732851,1.5819999999999999,-21.64,10.0,71.0,453624.0,120.0
150.48664164,2.13324909,1.5822,-21.62,9.0,53.0,547122.0,1972.0
150.19675667,1.74722347,1.5822,-21.97,9.0,69.0,302978.0,2310.0
150.47406155,1.94462589,1.5824,-21.63,10.0,61.0,427620.0,2212.0
150.09249364,1.8195226000000002,1.5824,-22.25,11.0,70.0,348781.0,185.0
150.2360842,2.14532453,1.5826,-23.54,10.0,78.0,556487.0,1994.0
150.30502653,1.66676303,1.5829,-22.97,8.0,62.0,252803.0,1621.0
149.47601932,2.58047327,1.5829,-21.79,8.0,55.0,844090.0,2037.0
149.92897669,2.36251538,1.5842,-23.72,10.0,87.0,702734.0,395.0
150.56107615,2.03739696,1.5842,-21.86,9.0,59.0,485605.0,1612.0
150.61675822,2.18870375,1.5847,-21.77,10.0,63.0,584339.0,627.0
149.96091736,2.42655036,1.5855,-21.85,17.0,54.0,743095.0,1574.0
149.95707396,2.41685982,1.5855,-22.29,11.0,56.0,736478.0,1126.0
150.46837742,2.75920243,1.587,-22.76,9.0,60.0,959600.0,1617.0
150.45919741,2.01869778,1.5878,-22.1,11.0,76.0,473798.0,2064.0
150.08148394,2.57566007,1.5882,-22.76,8.0,64.0,842846.0,652.0
150.29456586,2.30519569,1.5882,-21.88,9.0,57.0,662092.0,1601.0
150.02841013,1.78606097,1.5892,-21.59,8.0,74.0,327211.0,2660.0
150.16002385,2.08566783,1.5901,-22.43,8.0,78.0,516925.0,939.0
150.40156462,2.70674732,1.5902,-24.1,8.0,65.0,926913.0,1973.0
150.21767230000003,2.10485997,1.5903,-22.16,8.0,77.0,531070.0,1956.0
150.44500301,2.51823089,1.5911,-23.02,9.0,73.0,803529.0,1563.0
150.13037947,1.75188861,1.5911,-21.94,19.0,56.0,305913.0,1116.0
149.72404976,2.50546255,1.5918,-23.58,8.0,72.0,795128.0,2026.0
149.73027637,2.76086443,1.5919999999999999,-22.95,9.0,53.0,960158.0,1588.0
149.90385572,2.5624195,1.5926,-22.21,11.0,83.0,832263.0,2243.0
149.76024778,2.1267057,1.5935,-23.01,12.0,75.0,544261.0,2007.0
150.19263629,1.81220696,1.5935,-22.44,8.0,90.0,343992.0,754.0
150.20631449,2.3543221,1.5943,-21.77,10.0,54.0,696045.0,1522.0
149.82940661,1.87100729,1.5945,-22.29,8.0,80.0,382150.0,1922.0
149.84037205,2.15920416,1.5947,-22.69,11.0,72.0,564636.0,407.0
150.49281704,2.00907299,1.5948,-21.52,8.0,53.0,467431.0,716.0
149.77659311,2.45429612,1.5957,-23.47,9.0,63.0,762527.0,977.0
150.07216029,1.926375,1.5959999999999999,-20.53,8.0,57.0,416073.0,2641.0
149.45779571,2.44563621,1.5963,-22.95,8.0,55.0,756339.0,2450.0
150.13692021,1.7978108,1.5966,-23.21,8.0,55.0,335211.0,1529.0
149.81683466,2.16477022,1.5967,-21.06,11.0,75.0,568418.0,2525.0
149.52979669,1.70883025,1.5973,-23.03,8.0,58.0,279178.0,1580.0
149.79536824,1.78342284,1.5989,-21.02,10.0,78.0,325197.0,1889.0
149.55746076,1.91821883,1.6001,-22.89,9.0,63.0,411437.0,1704.0
150.35685795,2.35967867,1.6003,-22.48,8.0,66.0,699383.0,1798.0
150.48120489,2.75365573,1.6004,-23.87,9.0,76.0,956289.0,2671.0
149.55343151,2.57112483,1.6009,-22.42,9.0,59.0,838060.0,2223.0
150.24169265,1.76205266,1.6019,-22.49,8.0,82.0,312077.0,1043.0
150.47445813,2.73538143,1.6022,-22.66,8.0,75.0,944583.0,2373.0
149.78421908,1.88459386,1.6023,-22.01,8.0,56.0,390068.0,1047.0
150.14107399,2.20846725,1.6026,-23.14,10.0,53.0,597843.0,1629.0
150.11492246,1.76901833,1.6026,-21.67,9.0,66.0,316205.0,304.0
149.46344442,1.8121848999999999,1.6027,-23.69,9.0,54.0,344977.0,1551.0
150.17625084,1.93781879,1.6029,-22.05,9.0,50.0,423369.0,1241.0
150.33968874,1.88415354,1.6032,-22.42,8.0,75.0,389756.0,2669.0
149.52783201,1.94082598,1.6033,-23.56,10.0,55.0,425742.0,1809.0
