,cluster_id,ra,dec,redshift,group,Ngal,type
41014,827899,149.600047,2.554621,0.9883,5281,4,central
41029,829061,150.446698,2.554955,1.0539,5841,3,central
41037,829488,149.538822,2.557244,0.4618,931,2,central
41044,829907,150.688557,2.558117,1.0105,5489,3,central
41046,829944,149.98963,2.557776,0.786,2883,2,central
41047,829946,149.549683,2.55791,1.1466,6727,2,central
41054,830315,150.513189,2.559148,1.0592,5879,2,central
41067,831074,150.186631,2.557382,0.671,2120,2,central
41073,831216,149.784656,2.559749,0.9433,4802,2,central
41091,831939,150.031945,2.561283,1.0395,5783,3,central
41117,833494,150.191169,2.562335,0.3932,656,2,central
41129,834124,150.350199,2.562127,0.2745,221,2,central
41134,834373,149.733741,2.564142,0.9927,5490,2,central
41139,834489,149.479459,2.562056,0.8413,3561,2,central
41150,835071,149.510156,2.562589,0.5026,1070,6,central
41154,835262,150.638116,2.566433,0.9219,4441,2,central
41155,835273,150.621275,2.566293,0.8595,3824,2,central
41159,835439,150.326669,2.564487,0.4301,762,4,central
41169,835746,150.372965,2.564769,0.2116,86,2,central
41175,836538,150.334114,2.567578,0.4,655,2,central
41177,836614,150.716408,2.565578,0.79,2970,3,central
41178,836669,150.009333,2.566593,1.1909,7156,2,central
41179,836691,150.504039,2.567586,1.1035,6181,2,central
41180,836775,150.307919,2.567466,0.6781,2226,4,central
41182,836791,150.524282,2.566133,0.3901,644,2,central
41188,836995,150.517615,2.565561,1.1465,6180,36,central
41192,837212,150.37796,2.568727,0.4897,1016,5,central
41206,838131,149.549306,2.568163,0.3989,671,2,central
41208,838231,149.565121,2.569965,1.0112,5601,2,central
41209,838309,150.190685,2.569192,0.6501,1921,2,central
41211,838546,150.152106,2.571225,0.8431,3624,2,central
41216,838810,150.010558,2.568973,0.7881,2915,2,central
41220,838915,150.131183,2.573005,0.6571,1984,2,central
41221,838958,150.478994,2.568026,0.8074,3024,4,central
41230,839362,150.720831,2.571096,0.9879,5283,4,central
41234,839499,149.642133,2.572311,1.0102,5649,2,central
41236,839645,150.025254,2.57352,0.3303,389,7,central
41243,840232,149.716601,2.572475,0.7836,2916,2,central
41253,840893,150.181033,2.574537,1.1204,6276,2,central
41255,840968,149.600005,2.573636,0.9563,4944,2,central
41264,841503,150.050957,2.572681,0.6192,1744,2,central
41271,841932,150.598023,2.574758,0.1956,62,3,central
41272,842003,149.610518,2.574743,0.391,643,6,central
41276,842149,150.342316,2.575943,0.9017,4217,2,central
41278,842212,150.062825,2.574059,1.0118,5546,3,central
41281,842303,150.229301,2.576547,1.0053,5415,4,central
41284,842547,150.414054,2.575537,0.4804,1038,2,central
41287,842938,150.413135,2.575762,0.8407,3481,2,central
41289,843205,150.344917,2.576134,0.8221,3269,3,central
41299,843660,149.828766,2.577699,0.5392,1338,2,central
41301,843893,149.769816,2.577455,0.9834,5348,5,central
41330,845694,150.359328,2.581648,0.5499,1349,2,central
41336,846061,149.989455,2.580849,0.9441,4806,2,central
41341,846189,150.425859,2.584158,0.6051,1509,4,central
41353,846841,149.968669,2.580962,0.87,3825,7,central
41355,846921,149.711465,2.583498,0.9989,5548,2,central
41356,846955,149.683193,2.582701,0.988,5215,3,central
41357,847009,150.586965,2.582048,0.7024,2303,4,central
41358,847023,149.820245,2.581891,0.5082,1126,5,central
41359,847190,149.801426,2.58425,1.1952,7078,2,central
41362,847329,149.888687,2.583087,0.5155,1200,2,central
41364,847596,150.350369,2.585367,0.7992,3070,2,central
41369,847818,150.014881,2.582665,0.5907,1510,3,central
41372,847904,149.83708,2.584476,0.8865,4032,2,central
41373,847935,150.710696,2.582704,0.9708,5147,5,central
41386,848305,150.05808,2.585485,0.9495,4805,3,central
41391,848474,150.339471,2.586046,0.1946,50,2,central
41393,848557,150.472073,2.583767,0.8356,3411,2,central
41399,848785,150.42295,2.583241,0.7849,2917,2,central
41400,848906,149.726415,2.586629,1.0922,6095,2,central
41402,849112,149.835533,2.584041,0.3997,673,2,central
41408,849244,150.429462,2.58411,0.6218,1779,3,central
41409,849345,150.267045,2.586296,0.9304,4502,2,central
41416,849572,149.490912,2.585268,0.8706,3691,6,central
41417,849597,150.548693,2.587676,1.1464,6730,2,central
41419,849742,150.69747,2.596096,0.2267,100,3,central
41420,849800,150.111485,2.586521,0.7552,2766,2,central
41432,850521,150.645122,2.588655,0.8021,3071,3,central
41436,850735,150.381356,2.591121,0.7845,2918,2,central
41442,850921,150.37157,2.58924,0.8993,4218,2,central
41454,851323,150.422611,2.589934,0.8082,3147,3,central
41460,851610,150.44097,2.590221,0.8078,3146,3,central
41461,851647,150.588045,2.587728,0.4505,903,5,central
41462,851778,150.405391,2.590637,1.118,6429,2,central
41466,851935,149.858464,2.591904,0.3614,498,6,central
41472,852309,149.911697,2.590101,0.8637,3827,4,central
41480,852876,150.208256,2.589884,0.3891,630,2,central
41481,852892,149.957288,2.592376,0.9035,4219,2,central
41482,853041,149.816628,2.593548,0.9095,4327,4,central
41490,853322,149.503579,2.595431,0.9162,4326,7,central
41494,853769,150.33873,2.593234,0.8211,3209,2,central
41499,854170,149.454991,2.592375,0.9384,4607,15,central
41505,854518,150.462979,2.594857,1.1163,6277,17,central
41510,854925,149.922838,2.594881,0.8284,3337,3,central
41513,855124,149.601752,2.594195,0.839,3415,2,central
41515,855199,149.649765,2.593742,0.3127,311,2,central
41521,855505,149.873772,2.596277,0.9448,4809,2,central
41525,855712,150.644179,2.596755,0.3345,409,2,central
41526,855737,149.938015,2.597111,0.655,1923,3,central
41532,855995,149.7665,2.595704,0.9603,4946,3,central
41542,856528,150.023863,2.598894,0.9712,4866,3,central
41559,857408,150.645317,2.597481,0.8994,4221,2,central
41563,857520,150.681244,2.600374,0.7954,2972,3,central
41575,858289,149.476844,2.600095,0.4307,780,2,central
41577,858423,149.705842,2.597584,0.8443,3627,2,central
41579,858544,150.014365,2.600318,0.6722,2122,6,central
41587,858879,149.919085,2.600954,0.2556,139,25,central
41591,858974,149.649811,2.602424,1.1469,6731,2,central
41594,859233,150.49968,2.601959,1.1975,7227,2,central
41597,859340,149.692104,2.602864,0.7046,2454,2,central
41599,859494,150.161337,2.604012,0.835,3484,2,central
41601,859529,150.111212,2.599567,0.93,4609,2,central
41606,859691,150.086094,2.600382,0.979,4867,9,central
41607,859724,150.093378,2.600251,0.8857,4033,2,central
41625,860940,149.783299,2.605365,0.944,4810,2,central
41629,861088,149.857048,2.602703,0.45,887,2,central
41647,862072,150.123292,2.603761,0.5898,1550,4,central
41649,862239,150.141741,2.60768,0.8136,3210,2,central
41655,862518,149.814464,2.611308,0.101,5,2,central
41659,862692,150.052928,2.607338,0.8584,3692,5,central
41660,862702,149.775978,2.605474,0.2215,87,5,central
41662,862874,150.481102,2.605657,0.4807,1041,2,central
41669,863068,150.50651,2.619532,0.3902,631,4,central
41670,863087,149.8671,2.609221,1.1247,6481,3,central
41677,863478,150.043519,2.608104,0.8268,3212,3,central
41688,864591,149.617287,2.608713,0.3725,594,6,central
41698,865019,150.711634,2.612111,0.8182,3272,5,central
41701,865231,150.722373,2.612358,1.1976,7231,2,central
41706,865361,149.587539,2.612039,1.116,6381,2,central
41707,865383,150.172823,2.609029,0.2608,192,2,central
41709,865425,149.715865,2.610329,0.9756,5087,2,central
41714,865882,149.567613,2.612299,1.1457,6732,3,central
41718,866137,150.101329,2.611558,1.0364,5754,2,central
41733,866998,150.503326,2.613074,0.3205,310,2,central
41735,867275,149.698471,2.612177,0.4094,728,2,central
41739,867476,149.516095,2.615376,0.8487,3630,3,central
41741,867576,149.956066,2.615978,0.8745,3952,3,central
41744,867746,149.521304,2.616746,0.8637,3883,5,central
41751,868444,150.321765,2.617902,0.9586,4808,5,central
41762,869234,150.319692,2.618035,0.992,5419,2,central
41767,869469,150.381255,2.619764,1.1456,6611,4,central
41769,869584,150.535552,2.618333,0.193,63,2,central
41775,870082,150.351952,2.616862,1.1927,7159,2,central
41778,870394,149.846005,2.624682,0.8968,4035,2,central
41779,870415,149.848298,2.617924,0.7002,2305,4,central
41782,870612,150.54498,2.622454,1.1893,7158,4,central
41785,870684,149.976717,2.62039,0.9949,5217,5,central
41790,871038,149.417322,2.619636,0.9032,4223,5,central
41791,871067,150.654371,2.619741,0.8112,3148,2,central
41793,871163,149.90174,2.620076,0.9511,4612,4,central
41794,871188,149.990184,2.620005,0.3301,394,3,central
41797,871259,149.764991,2.62057,0.4237,781,2,central
41801,871471,150.118716,2.620109,0.8639,3765,2,central
41803,871543,149.487866,2.620221,0.3204,312,2,central
41804,871562,150.046832,2.620392,0.7178,2561,2,central
41807,871767,150.594058,2.620377,0.8527,3564,6,central
41810,871836,150.143279,2.622135,0.971,5151,2,central
41824,872432,149.690439,2.62344,0.9925,5353,3,central
41830,872820,149.707536,2.623496,1.0533,5881,2,central
41838,873486,150.292574,2.626509,0.8238,3274,2,central
41842,873682,150.077846,2.624884,0.7594,2816,4,central
41845,873729,149.412813,2.625253,0.8667,3884,3,central
41848,873820,149.510456,2.625088,0.7031,2456,2,central
41849,873867,149.863557,2.62485,0.9802,5216,12,central
41852,874404,150.426187,2.625641,0.7113,2493,2,central
41855,875196,149.578497,2.623798,0.9516,4869,4,central
41856,875254,149.428664,2.624989,0.5393,1339,3,central
41860,876006,150.733111,2.625234,0.7787,2886,3,central
41861,876013,149.651575,2.624347,0.9198,4445,2,central
41863,876016,150.74941,2.639016,0.7,2405,4,central
41874,876756,149.647135,2.628438,1.1637,6837,2,central
41878,876935,149.480484,2.628482,1.1044,6278,2,central
41879,877002,149.955867,2.626292,1.1743,7011,2,central
41904,878834,149.620843,2.630409,1.1,6227,2,central
41909,878976,149.871979,2.631961,0.9431,4811,2,central
41919,879366,150.133787,2.630716,0.7242,2355,14,central
41920,879408,149.907583,2.631617,1.1152,6382,2,central
41921,879430,150.081995,2.630369,0.8249,3275,2,central
41924,879732,149.573845,2.631127,0.2631,193,2,central
41933,880120,150.525999,2.631268,0.5012,1093,2,central
41940,880358,150.550419,2.632079,0.6399,1868,2,central
41944,880566,150.547311,2.635556,0.17,35,2,central
41947,880701,150.052322,2.633638,0.5993,1552,5,central
41949,880754,149.531025,2.632586,0.7868,2887,2,central
41960,881272,149.851421,2.635185,0.9148,4330,5,central
41961,881300,149.417491,2.633009,0.9297,4614,3,central
41962,881324,150.0088,2.635565,1.155,6660,6,central
41966,881538,149.968711,2.634526,0.66,2090,5,central
41972,881668,150.172467,2.634951,0.7554,2797,2,central
41980,882025,150.567038,2.635254,1.1535,6661,2,central
41983,882298,150.073958,2.636809,0.9374,4333,19,central
41988,882590,150.649795,2.635247,0.6091,1725,2,central
41992,883133,150.600654,2.637869,0.919,4371,2,central
42017,884903,150.385787,2.642583,1.0047,5606,3,central
42020,884932,150.114041,2.64034,0.5675,1415,3,central
42022,884962,150.719102,2.642335,0.9797,5286,5,central
42023,885017,149.478927,2.640817,0.2892,230,2,central
42036,885809,150.306975,2.641993,1.0059,5420,3,central
42039,885908,149.809898,2.640817,0.5023,1128,3,central
42043,886112,150.594469,2.641606,0.6143,1747,2,central
42044,886146,150.403078,2.641755,1.1211,6383,2,central
42045,886178,150.357568,2.643757,0.8388,3566,2,central
42049,886367,149.422754,2.641455,0.7001,2406,3,central
42061,886905,149.968092,2.644322,0.26,194,2,central
42063,887087,150.45771,2.645246,0.9731,5220,6,central
42068,887333,149.785866,2.644204,1.0048,5493,6,central
42070,887355,150.403957,2.642822,1.1757,7013,2,central
42071,887382,150.544228,2.645808,0.3901,645,3,central
42075,887607,150.355703,2.64772,0.4,646,9,central
42081,887939,149.667599,2.645559,0.9497,4744,7,central
42085,888048,149.931137,2.646042,1.1899,7015,8,central
42087,888277,150.332978,2.648937,0.2299,127,5,central
42094,888547,150.384443,2.645144,0.8912,4097,2,central
42099,888666,149.448694,2.645982,0.7897,2919,9,central
42105,889073,149.441396,2.647512,0.8515,3694,3,central
42109,889135,149.777715,2.645904,0.7148,2528,2,central
42115,889513,150.112788,2.659005,0.8698,3830,2,central
42124,889847,149.667042,2.647373,0.581,1485,2,central
42126,889975,149.527107,2.648734,0.4599,951,2,central
42130,890154,149.914314,2.647627,0.849,3695,3,central
42146,891435,150.067376,2.652136,0.19,61,2,central
42149,891489,150.350798,2.652304,0.7538,2768,2,central
42158,891958,150.122283,2.656532,0.2592,195,5,central
42165,892645,150.625376,2.651505,0.2913,235,2,central
42183,893401,149.444291,2.654541,0.9613,4948,5,central
42185,893536,150.152218,2.655517,0.9477,4870,2,central
42186,893594,150.510405,2.652951,0.8105,3025,10,central
42190,893734,150.168927,2.654781,1.0404,5784,4,central
42193,893857,150.159952,2.654341,0.7911,2979,3,central
42200,894132,150.579513,2.656342,0.7545,2728,2,central
42210,894644,150.740613,2.654876,0.4801,1043,2,central
42219,895193,149.849607,2.658944,0.9027,4264,2,central
42221,895349,150.332339,2.657012,0.9573,4949,3,central
42223,895527,149.437353,2.658888,0.9342,4447,2,central
42229,895917,150.615328,2.657466,0.5127,1202,2,central
42231,895998,150.534775,2.659029,0.8228,3278,2,central
42237,896707,149.647754,2.660971,1.0109,5607,3,central
42239,896861,150.06043,2.658604,0.4529,907,2,central
42244,897057,149.723164,2.658655,0.4349,821,2,central
42246,897138,150.359586,2.659493,0.4113,730,3,central
42247,897142,149.501979,2.659419,0.6178,1781,2,central
42248,897212,149.829249,2.658689,0.5997,1647,4,central
42270,898608,150.163546,2.661505,0.609,1695,2,central
42271,898929,150.113146,2.665076,0.5646,1417,2,central
42273,898995,149.811924,2.663555,0.8761,3831,3,central
42282,899525,149.607298,2.664573,0.3553,500,6,central
42286,899587,149.976435,2.664237,0.7392,2689,4,central
42290,899903,150.18455,2.663118,0.8343,3490,2,central
42298,900477,150.022887,2.667382,0.23,128,2,central
42304,900753,149.492744,2.667247,1.0004,5551,2,central
42305,900774,149.442472,2.666959,0.87,3930,2,central
42310,900946,150.66063,2.66698,0.6091,1694,3,central
42311,901062,150.747005,2.666037,0.8697,2920,40,central
42322,901623,149.506366,2.666454,0.3388,410,2,central
42325,901721,149.493174,2.666564,1.043,5809,2,central
42331,901944,149.83463,2.6684,1.1906,6790,7,central
42332,901955,149.448548,2.66802,0.4802,1044,2,central
42333,902087,149.935969,2.666842,0.45,911,3,central
42334,902116,150.120072,2.668975,0.9269,4505,2,central
42338,902379,149.985847,2.666559,1.1263,6384,4,central
42344,902592,150.724917,2.66882,0.8996,4099,3,central
42345,902651,149.872323,2.669915,0.6979,2360,3,central
42351,903072,150.439321,2.670532,0.9191,4448,4,central
42359,903854,150.462582,2.671762,1.1708,6960,2,central
42367,904638,150.542534,2.670742,1.0834,6100,3,central
42372,904905,149.558457,2.672072,0.7986,2980,2,central
42384,905661,149.865292,2.672906,0.4099,729,4,central
42385,905777,150.490824,2.673862,0.449,912,2,central
42390,906035,149.719121,2.675276,0.6996,2309,2,central
42394,906214,149.997642,2.675957,0.9709,5153,2,central
42395,906311,149.567649,2.671896,0.2175,102,4,central
42415,907589,150.58833,2.677517,0.8499,3567,4,central
42422,908003,149.964925,2.67839,0.9372,4679,2,central
42423,908073,149.650192,2.678399,1.1568,6486,8,central
42432,908512,149.662021,2.679137,1.0032,5426,2,central
42433,908521,150.702986,2.679441,0.8332,3341,2,central
42434,908539,150.004838,2.676685,0.6494,1844,4,central
42438,908934,150.156198,2.678902,1.0447,5755,3,central
42439,908960,150.517219,2.679471,1.1417,6668,2,central
42440,908995,149.994399,2.677536,0.6719,2092,4,central
42460,910345,150.419445,2.680227,0.7396,2690,2,central
42467,911001,150.608013,2.682396,0.9962,5496,2,central
42473,911221,149.750184,2.679348,1.1622,6325,11,central
42475,911300,150.191821,2.684908,0.25,158,5,central
42477,911384,149.830326,2.68025,0.69,2308,2,central
42480,911550,149.690415,2.680035,0.5355,1309,4,central
42483,911779,149.722983,2.682686,0.9098,4265,3,central
42504,913092,150.080124,2.684829,0.9747,5093,4,central
42506,913178,150.146466,2.684462,0.9868,5354,2,central
42511,913793,150.432122,2.683411,1.121,6386,4,central
42513,913884,150.731713,2.683867,0.3608,522,2,central
42517,914209,149.451037,2.685845,0.4955,1094,3,central
42518,914261,150.365605,2.687382,1.114,6324,10,central
42525,914622,150.053643,2.686134,1.0296,5732,2,central
42527,914658,149.751658,2.684978,0.3778,618,2,central
42528,914748,150.601371,2.687603,0.8001,2921,5,central
42537,915192,150.060576,2.689042,1.1164,6327,5,central
42540,915264,150.67038,2.688587,0.7429,2731,2,central
42548,915409,149.470443,2.687869,0.7901,2891,2,central
42552,915771,150.489399,2.688241,0.6499,1927,6,central
42559,916042,149.412863,2.688427,1.1081,6326,2,central
42574,916714,150.054063,2.690912,0.976,5222,2,central
42576,916803,149.531078,2.688766,0.4202,763,2,central
42578,916983,149.899427,2.690828,0.9609,4871,4,central
42580,917049,150.528504,2.689856,0.7771,2864,3,central
42581,917053,150.012182,2.690788,0.4882,1045,3,central
42585,917264,150.65479,2.69065,0.5488,1361,2,central
42590,917812,150.179212,2.690049,0.7205,2566,9,central
42592,917997,150.625612,2.703421,0.21,69,18,central
42607,918599,149.815262,2.693192,1.1958,7162,4,central
42612,918923,149.958444,2.693776,0.5302,1261,2,central
42616,918984,149.619982,2.694651,1.1705,6961,2,central
42621,919292,150.213082,2.694438,0.527,1263,2,central
42623,919377,150.14635,2.69213,0.9455,4618,10,central
42624,919484,149.65753,2.695863,1.1483,6791,2,central
42626,919603,150.188212,2.69249,0.586,1486,2,central
42629,920179,150.693747,2.695709,1.129,6487,2,central
42631,920210,149.816943,2.694182,1.091,5983,3,central
42632,920249,150.575086,2.695245,0.8869,3954,2,central
42637,920490,150.428571,2.695564,0.5287,1262,3,central
42638,920501,150.391258,2.697128,0.9078,4266,2,central
42643,920649,149.707795,2.696844,1.1113,6328,3,central
42650,920979,150.37827,2.696153,0.79,2889,4,central
