ra,dec,redshift,brightness,richness,total_N,LR,gal_id,doppler_velocity,cluster_id
150.24655713,2.0790776,0.9273,-22.74,11,91.0,29.82,513660.0,172613.16288759545,349.0
150.15210529,2.19542396,0.9279999999999999,-22.64,23,56.0,29.67,589986.0,172685.92240588283,1213.0
150.41282147,1.85521678,0.9282,-21.5,11,51.0,29.21,371357.0,172706.70039963748,2506.0
150.06117113,2.18840168,0.9282,-21.76,11,111.0,29.72,584773.0,172706.70039963748,582.0
150.13317111,2.30506796,0.9284,-21.91,8,59.0,29.48,663352.0,172727.47375560674,1914.0
150.09428378,2.18932582,0.9286,-21.42,16,60.0,29.18,585224.0,172748.24247500798,95.0
150.42648439,2.51566904,0.9288,-22.6,10,50.0,29.96,803290.0,172769.00655905853,2570.0
149.90364813,2.33513513,0.929,-22.29,8,67.0,29.92,683660.0,172789.76600897513,2527.0
150.23681524,2.07796322,0.9293,-22.74,9,79.0,30.12,513623.0,172820.89649751008,443.0
149.9643175,2.31799891,0.9295,-21.7,11,80.0,29.83,671128.0,172841.6443674136,442.0
150.04990539,2.2935472000000003,0.9295,-24.01,18,53.0,30.24,655660.0,172841.6443674136,32.0
150.23496569999998,1.74396635,0.9296,-22.92,17,55.0,30.19,302184.0,172852.01656608534,1209.0
150.05033074,2.30628914,0.9298,-23.04,9,52.0,30.24,664661.0,172872.7574916285,144.0
150.67798549,2.74058775,0.93,-23.82,11,55.0,30.12,949217.0,172893.49378911723,1543.0
150.07417034,2.2169282000000003,0.93,-22.14,8,79.0,29.77,604672.0,172893.49378911723,425.0
150.20393345,2.10093184,0.93,-23.22,13,87.0,30.37,527210.0,172893.49378911723,272.0
150.3733785,2.12139533,0.93,-23.07,10,74.0,30.24,540573.0,172893.49378911723,2654.0
150.44583497,1.73225504,0.93,-23.5,9,73.0,30.27,295284.0,172893.49378911723,1927.0
150.00947653,2.37596176,0.93,-22.25,14,80.0,29.91,711250.0,172893.49378911723,270.0
150.15820987,2.1901173,0.93,-22.56,15,54.0,30.15,587138.0,172893.49378911723,7.0
149.9510386,2.34062934,0.93,-22.62,12,66.0,29.9,687695.0,172893.49378911723,37.0
149.99124398,2.3282115,0.93,-23.08,18,79.0,30.23,679042.0,172893.49378911723,17.0
150.15173234,2.18868711,0.93,-22.81,18,67.0,30.25,586264.0,172893.49378911723,1058.0
150.49781101,2.15632069,0.93,-22.5,8,57.0,29.87,564190.0,172893.49378911723,936.0
150.00675371,2.38162113,0.9301,-22.52,9,81.0,29.62,714747.0,172903.86020272083,640.0
150.03858021,2.20900296,0.9303,-21.89,23,124.0,29.66,598968.0,172924.58956040576,5.0
150.21132892,2.14469589,0.9304,-22.18,10,62.0,29.89,555483.0,172934.95250479068,635.0
149.88457842,2.22756067,0.9304,-21.77,8,70.0,29.48,611122.0,172934.95250479068,345.0
150.00735472,2.3012373,0.9306,-22.39,9,69.0,29.57,660177.0,172955.6749254043,1659.0
150.07133659,2.63569351,0.9308,-23.16,17,55.0,30.6,882552.0,172976.39272282115,1132.0
150.2151736,2.22357816,0.9308,-20.86,8,69.0,29.22,608405.0,172976.39272282115,2620.0
150.06095141,2.21419419,0.9311,-22.6,15,61.0,29.67,603004.0,173007.46075310736,52.0
150.20520525,2.10360181,0.9313,-22.52,8,52.0,29.62,528843.0,173028.16699784136,152.0
150.22092752,2.22656952,0.9315,-22.09,8,65.0,29.45,611146.0,173048.86862362488,885.0
149.51919148,2.26539166,0.9323,-23.14,14,75.0,29.98,637488.0,173131.6289614996,1198.0
149.8940368,2.21576634,0.9327,-22.22,11,50.0,29.81,603127.0,173172.98144824363,1362.0
149.91666696,2.40857971,0.9327,-22.49,10,52.0,30.11,732424.0,173172.98144824363,2537.0
149.95712767,2.34394938,0.9329,-22.02,10,98.0,29.41,689515.0,173193.6507753057,82.0
149.80978446,2.24277632,0.9329,-22.82,9,61.0,30.14,622213.0,173193.6507753057,2625.0
150.11497594,2.20019949,0.9335,-21.46,9,54.0,29.18,592267.0,173255.63110577376,889.0
150.43831504,2.15649917,0.9342,-21.62,10,52.0,29.31,563721.0,173327.88910455845,1912.0
150.26808592,2.03922602,0.9345,-22.17,8,82.0,29.47,487414.0,173358.83956004895,2396.0
150.22406342,2.13308735,0.9348,-22.01,10,54.0,29.91,547944.0,173389.77966646335,1739.0
149.63553068,2.13668832,0.935,-23.06,11,64.0,29.9,551951.0,173410.40065659827,1292.0
149.62734722,2.17991582,0.9354,-22.22,8,89.0,29.5,579510.0,173451.6288483597,890.0
150.02608396,2.31886285,0.9355,-23.21,9,91.0,29.89,673322.0,173461.9330245738,520.0
150.16321959,2.19078002,0.9357,-22.32,15,76.0,29.54,586944.0,173482.53793198575,1144.0
149.99943878,2.5087705000000002,0.9358,-22.69,11,53.0,29.68,798287.0,173492.83866348502,1743.0
150.23498089,2.73652621,0.9359999999999999,-22.92,11,55.0,30.49,946007.0,173513.43668282358,1552.0
149.93395559,2.34074752,0.9369,-22.18,9,71.0,29.48,687281.0,173606.0709792791,1247.0
149.98778494,2.31570279,0.9374,-23.16,25,107.0,29.87,671284.0,173657.49435046135,4.0
150.19485524,2.07344069,0.9375,-23.48,8,85.0,29.99,509626.0,173667.77558751026,733.0
150.22746535,2.08316824,0.9381,-22.2,9,59.0,29.49,516270.0,173729.43896211925,523.0
150.29329688,2.0115088,0.9386,-22.8,8,58.0,29.72,470997.0,173780.7936331391,1359.0
149.65555485,2.25601741,0.9391,-21.96,8,108.0,29.91,630459.0,173832.11971101034,732.0
150.17213096,2.18647046,0.9391,-19.72,11,65.0,28.48,582567.0,173832.11971101034,2577.0
150.02363482,2.2197492000000003,0.9392,-22.03,9,57.0,29.43,605981.0,173842.38149705768,1577.0
150.15953539,2.17595152,0.9394,-21.16,15,63.0,29.08,576202.0,173862.90164082547,59.0
149.85995134,2.1933594,0.9395,-23.15,9,60.0,29.87,588407.0,173873.15999884586,58.0
150.05073615,2.21880433,0.9398,-21.95,19,71.0,29.57,605704.0,173903.92821925253,40.0
149.91195029,2.64052096,0.94,-21.32,8,57.0,29.35,883741.0,173924.43465631033,2489.0
150.27549791,2.09063702,0.9404,-22.54,8,59.0,29.62,520773.0,173965.43383210857,1415.0
149.89827597,2.33066051,0.9404,-23.07,8,63.0,30.34,680409.0,173965.43383210857,2337.0
150.21193651,2.06605772,0.9405,-22.8,9,63.0,29.73,505401.0,173975.68077311578,1651.0
149.61832158,2.30168484,0.9407,-21.75,11,79.0,29.34,659730.0,173996.1712326477,1146.0
150.20502645,2.1173569,0.9412,-21.94,11,85.0,29.77,538263.0,174047.37742398144,335.0
150.28082743,2.02317669,0.9421,-22.58,12,76.0,30.37,476954.0,174139.47677166338,215.0
150.01402236,2.19894573,0.9422,-22.04,20,64.0,29.42,592528.0,174149.70433810263,6.0
149.86710496,2.24678927,0.9422,-22.15,9,64.0,29.47,624549.0,174149.70433810263,753.0
150.0299898,2.20355558,0.9427,-21.71,23,97.0,29.3,595108.0,174200.82509826228,2328.0
149.59870503,2.13715634,0.9427,-21.83,8,71.0,29.48,549956.0,174200.82509826228,754.0
149.64781818,2.32656092,0.9431,-22.37,10,74.0,29.94,677248.0,174241.7012289057,39.0
150.24629201,1.73690471,0.9433,-21.74,9,60.0,29.61,297421.0,174262.13247168311,1141.0
150.28414233,1.87525334,0.9434,-22.6,9,53.0,30.16,385076.0,174272.34638795792,1898.0
150.01894533,2.19035813,0.9439,-21.94,21,96.0,29.79,586469.0,174323.39892415906,22.0
150.00698301,2.16128759,0.9443,-22.53,15,88.0,30.12,566981.0,174364.22050785754,34.0
150.02981877,2.20741551,0.9447,-22.99,15,80.0,29.81,598223.0,174405.023928321,11.0
149.73064034,2.1784963,0.9449,-22.15,11,60.0,29.77,578646.0,174425.41883031835,1356.0
150.0294332,2.6519267,0.9452,-22.89,8,70.0,29.77,891891.0,174456.0026763711,1922.0
150.14635029,2.69213013,0.9455,-23.31,10,54.0,30.55,919377.0,174486.5763176635,1867.0
150.41163905,1.8519238,0.9458,-21.52,17,53.0,29.42,369137.0,174517.13975821203,1064.0
150.27777793,2.09185171,0.9461,-22.79,13,61.0,29.73,521793.0,174547.69300203153,1652.0
149.96144554,2.34941556,0.9465,-23.19,8,60.0,29.88,694093.0,174588.4148058154,50.0
150.32087275,2.04209609,0.9471,-21.15,12,53.0,29.21,488045.0,174649.46355657015,531.0
149.99025259,2.33668773,0.9473,-23.15,14,96.0,29.86,685395.0,174669.8040902608,361.0
150.70192759999998,2.4177172000000002,0.9477,-21.4,9,53.0,29.46,737283.0,174710.47158992395,876.0
150.53863442,2.13873986,0.9479,-23.16,8,58.0,30.28,552641.0,174730.79855826971,1707.0
150.31887085,1.71190028,0.9481,-21.58,8,66.0,29.41,280985.0,174751.12100720668,2246.0
150.29491203,1.85784768,0.9482,-21.67,8,51.0,29.41,373144.0,174761.2805372674,2341.0
149.64861983,2.33997925,0.9482,-22.03,8,53.0,29.42,686664.0,174761.2805372674,1063.0
149.64385408,2.38272222,0.9485,-22.28,8,67.0,29.91,716015.0,174791.75235159698,1578.0
150.37506631,2.07582451,0.9485,-22.34,8,80.0,29.55,510792.0,174791.75235159698,746.0
150.33064339,2.0326938,0.9486,-21.7,9,74.0,29.48,482408.0,174801.90736491652,536.0
149.63990382,2.34910454,0.9488,-22.12,18,64.0,29.46,692718.0,174822.21400525887,1080.0
149.94565491,2.36804801,0.9492,-22.58,9,78.0,30.03,705991.0,174862.81374490293,1736.0
149.51526025,2.4663577,0.9492,-22.26,9,75.0,29.91,769961.0,174862.81374490293,2254.0
149.74247273,2.18706882,0.9495,-21.57,8,70.0,29.59,583615.0,174893.25170588816,2455.0
149.75529759,2.27057977,0.9496,-22.36,10,56.0,30.26,640478.0,174903.39543772055,532.0
149.63775941,2.34386186,0.9503,-20.5,19,64.0,29.26,688600.0,174974.37000345316,8.0
150.47415052,2.03975945,0.9504,-22.99,9,65.0,30.09,488946.0,174984.50472074715,858.0
149.74964259,2.23457806,0.9505,-20.91,9,56.0,29.08,616134.0,174994.63831188894,229.0
149.65319187,2.37777503,0.9507,-22.19,13,81.0,29.85,711891.0,175014.9021163071,370.0
150.42369630000002,1.84879575,0.9509,-22.09,15,59.0,29.73,368004.0,175035.16141788926,1062.0
149.69792569,2.18359009,0.9511,-21.54,10,65.0,29.29,581443.0,175055.41621781696,862.0
150.35790659,2.06893771,0.9513,-22.95,9,62.0,30.02,507236.0,175075.66651727122,1568.0
149.59499222,2.05668643,0.9514,-21.62,10,70.0,29.5,498054.0,175085.78997968978,2534.0
149.6454877,2.17497276,0.9516,-22.37,8,82.0,29.56,576479.0,175106.03353064763,525.0
150.04615485,2.22750754,0.9517,-20.02,8,56.0,28.71,610599.0,175116.153619482,2670.0
150.34214969,2.09398786,0.9523,-21.9,9,64.0,29.62,521967.0,175176.85054875608,848.0
150.16539353,2.18328284,0.953,-21.07,8,64.0,29.25,581602.0,175247.61252278867,221.0
149.79885853,1.68566456,0.9536,-22.84,13,50.0,29.76,265461.0,175308.2218710984,1380.0
150.4467149,2.07995491,0.9536,-22.24,13,73.0,29.9,513802.0,175308.2218710984,2255.0
149.76731930000003,2.28044904,0.9538,-21.53,13,51.0,29.48,645992.0,175328.41601415855,1459.0
149.59241235,2.48296139,0.9539,-22.29,12,57.0,29.8,780720.0,175338.5114039051,908.0
149.61357869,2.12365779,0.9541,-23.33,11,70.0,30.25,543312.0,175358.69882056655,214.0
150.43680623,2.06921894,0.9544,-22.56,15,66.0,29.73,506789.0,175388.97154068502,1314.0
150.13550638,2.12110726,0.9546,-22.1,11,73.0,29.45,540131.0,175409.14775256297,105.0
149.64915735,2.3567306,0.955,-21.74,19,91.0,29.85,697585.0,175449.48673792652,18.0
149.53508645,2.26356761,0.9552,-20.73,8,65.0,29.07,634872.0,175469.64951376207,2319.0
149.97314119,2.33800111,0.9552,-23.36,13,86.0,29.96,686241.0,175469.64951376207,187.0
149.50343649,2.20365088,0.9552,-22.97,8,58.0,30.31,596510.0,175469.64951376207,1848.0
150.00436304,2.14784287,0.9558,-22.83,12,86.0,29.84,557625.0,175530.1109879782,1086.0
150.35325198,1.84759803,0.9559,-22.09,11,63.0,29.77,366546.0,175540.18398578354,1539.0
150.11045994,2.13265609,0.9566,-21.19,8,62.0,29.68,546871.0,175610.6636730736,1751.0
150.12738374,2.21162713,0.9568,-21.76,8,64.0,29.6,600383.0,175630.7906711211,919.0
149.97927973,2.34041965,0.9569,-21.52,8,69.0,29.47,686767.0,175640.8524949669,526.0
149.64625080000002,2.43801641,0.9570000000000001,-21.83,10,63.0,30.0,750737.0,175650.91320222267,177.0
149.64464454,2.19012157,0.9570000000000001,-21.9,12,79.0,29.37,585556.0,175650.91320222267,373.0
149.62721741,2.21944616,0.9573,-22.7,10,98.0,29.79,605952.0,175681.08862591445,378.0
149.70095871,2.26755724,0.9574,-22.32,9,83.0,29.64,638492.0,175691.1448682746,855.0
149.62621039,2.29411862,0.9575,-21.23,8,55.0,29.59,654990.0,175701.1999947768,1315.0
149.78207884,2.22451592,0.9575,-22.03,8,74.0,29.72,609890.0,175701.1999947768,2754.0
150.02224631,2.19986102,0.9585,-21.99,24,123.0,29.87,592254.0,175801.68991980262,19.0
149.61761683,2.11578398,0.9586,-23.66,13,74.0,30.45,537719.0,175811.73278152314,56.0
150.06407133,2.16116788,0.9586,-22.47,8,93.0,30.0,568044.0,175811.73278152314,2413.0
149.63545916,2.3317424,0.9586,-20.12,10,57.0,28.97,679812.0,175811.73278152314,2727.0
149.44892312,2.5079742,0.9593,-23.7,11,51.0,30.08,798826.0,175882.0016268663,503.0
150.13440459,2.12521953,0.9594,-23.31,13,63.0,29.95,543799.0,175892.03557985375,101.0
149.66468637,2.3243633999999997,0.9597,-23.05,11,60.0,30.24,676659.0,175922.13076179306,297.0
149.63850648,2.15282701,0.9597,-22.77,8,75.0,29.72,562024.0,175922.13076179306,1124.0
149.78336056,2.03262054,0.9603,-22.69,9,70.0,29.68,483691.0,175982.2910922006,2266.0
149.62395082,2.40614867,0.9604,-21.76,8,79.0,29.74,729927.0,175992.31392240926,631.0
149.7803853,2.3517581,0.9606,-22.17,8,50.0,29.57,694921.0,176012.35624854508,2488.0
150.15689417,1.94027157,0.9611,-21.98,13,56.0,29.79,425332.0,176062.44262071094,205.0
149.98687914,2.31124979,0.9615,-21.06,8,53.0,29.05,666122.0,176102.49172936534,1750.0
149.72871586,2.18544643,0.9617,-22.15,13,55.0,30.18,583211.0,176122.50962387008,1330.0
149.6146318,2.04532504,0.9624,-22.32,8,55.0,29.55,490776.0,176192.53731043264,2690.0
149.9378436,2.28473948,0.9625,-22.01,10,77.0,29.7,648988.0,176202.53683023606,505.0
150.71080642,2.41178692,0.9627,-21.92,9,58.0,29.73,733732.0,176222.5325447321,294.0
149.64156452,2.33341567,0.9628,-23.44,19,71.0,29.99,682941.0,176232.52873971543,12.0
149.55759779,2.26431623,0.9637,-22.42,8,71.0,29.57,635786.0,176322.44465277405,1732.0
149.49079657,1.9874288,0.9639,-22.27,10,72.0,30.12,454761.0,176342.4137896275,1236.0
149.64346274,2.20735479,0.9640000000000001,-22.05,19,61.0,29.73,597819.0,176352.39669840338,24.0
150.05611745,2.27126945,0.9640000000000001,-22.18,9,75.0,30.02,641245.0,176352.39669840338,1717.0
149.65079521,2.21077102,0.9646,-22.08,17,80.0,29.44,599854.0,176412.27092508535,1072.0
150.68555619,2.12427649,0.9647,-22.17,9,71.0,30.17,542159.0,176422.2460932236,1725.0
150.31595916,2.03385762,0.965,-22.45,11,62.0,29.99,483832.0,176452.16496686533,1759.0
149.77023835,2.31089101,0.965,-21.26,8,68.0,29.38,666293.0,176452.16496686533,1951.0
149.64319713,2.44207924,0.965,-22.96,11,52.0,30.15,755632.0,176452.16496686533,1305.0
149.94868133,2.20819417,0.9658,-22.06,10,56.0,29.45,598996.0,176531.90002973852,1374.0
149.49785974,2.19928347,0.9659,-21.05,11,54.0,29.12,592109.0,176541.86194473205,2781.0
150.72236277,2.34202372,0.966,-22.08,9,59.0,29.7,688295.0,176551.82275623802,1457.0
150.49477659,2.40621312,0.9662,-22.44,9,54.0,29.58,731257.0,176571.7410693657,2495.0
149.68721842,2.20874503,0.9664,-22.56,9,96.0,30.16,599597.0,176591.6549702788,821.0
149.73891249,2.23176726,0.9664,-22.68,9,52.0,29.8,615099.0,176591.6549702788,820.0
150.39164842,2.72178663,0.9664,-21.19,10,64.0,29.74,935919.0,176591.6549702788,1711.0
149.60329706,2.28086934,0.9665,-23.18,10,73.0,30.26,647607.0,176601.6102665164,1100.0
149.50955242,2.26230084,0.9666,-22.3,9,55.0,29.53,635357.0,176611.56446013422,123.0
149.66511966,2.3477796000000004,0.9670000000000001,-22.47,12,84.0,30.01,692069.0,176651.37021129864,1083.0
149.95813205,2.33099705,0.9675,-21.44,10,54.0,29.38,679966.0,176701.10260865133,500.0
149.63511967,2.30271008,0.9677,-22.38,14,57.0,29.93,661583.0,176720.98785835676,174.0
149.95948693,2.68355005,0.9685,-21.87,10,73.0,29.36,911948.0,176800.48483327345,1483.0
149.61411305,2.2848704,0.9688,-22.12,8,60.0,29.96,649480.0,176830.27804932126,68.0
149.97295547,2.69647145,0.9694,-21.82,8,57.0,29.54,920218.0,176889.83480421838,2229.0
149.56677435,2.16228538,0.9698,-22.31,11,66.0,29.54,568019.0,176929.51733685896,1474.0
149.79859966,2.21374824,0.9699,-22.29,8,64.0,29.8,602928.0,176939.43522501114,2463.0
149.669803,1.90169778,0.9704,-22.36,12,60.0,29.71,401880.0,176989.00820292,318.0
150.28263738,2.54561164,0.9706,-23.28,9,52.0,30.0,823637.0,177008.8297141048,1943.0
149.48146525,2.00626635,0.9713,-23.58,20,80.0,30.03,468056.0,177078.17046448457,26.0
149.64794853,2.12347921,0.9716,-21.71,8,61.0,29.28,540852.0,177107.8714905237,1849.0
149.79222507,2.21324898,0.9723,-21.19,8,75.0,29.15,601185.0,177177.1355568104,2667.0
150.6632509,2.20074148,0.9729,-22.41,8,50.0,30.09,593228.0,177236.46207820857,1852.0
149.49101369,2.02277247,0.9740000000000001,-22.77,12,71.0,29.73,476853.0,177345.12515625046,45.0
149.68367103,2.19100644,0.9741,-21.86,13,104.0,29.37,586726.0,177354.997064041,204.0
150.06215751,2.26878911,0.9744,-22.75,10,50.0,29.71,640895.0,177384.60623785752,1490.0
149.83212245,2.56953815,0.9748,-22.93,18,83.0,29.78,838905.0,177424.06985932495,1055.0
150.5428889,2.27407025,0.9748,-22.11,9,66.0,29.72,642516.0,177424.06985932495,1709.0
150.06422105,2.17856304,0.9752,-21.28,9,95.0,29.79,578741.0,177463.5160298052,2425.0
149.65317946,2.32549567,0.9752,-22.71,14,104.0,29.7,677944.0,177463.5160298052,89.0
149.77965774,2.30467688,0.9756,-21.39,10,55.0,29.56,661936.0,177502.94475844555,1352.0
150.23349194,1.7398615000000002,0.9761,-22.76,15,59.0,29.71,299532.0,177552.20615558603,1307.0
150.29564681,2.0349543000000003,0.9761,-22.96,8,62.0,29.79,484128.0,177552.20615558603,141.0
150.67962111,2.20054485,0.9762,-21.45,9,51.0,29.38,592530.0,177562.05516795386,587.0
149.60198745,2.48787662,0.9765,-21.7,12,57.0,29.48,783285.0,177591.5956735059,2303.0
149.65758972,2.43178252,0.977,-21.44,9,53.0,29.96,747214.0,177640.80808614596,2347.0
150.35044119999998,2.07020273,0.9775,-22.16,9,70.0,29.88,507226.0,177689.99331013224,968.0
150.41282493,1.67770763,0.9781,-23.62,9,57.0,30.07,261495.0,177748.97971497034,2270.0
149.58307659999997,2.12750527,0.9784,-22.5,14,117.0,30.01,544038.0,177778.45825474628,2293.0
149.6747938,2.13050586,0.9785,-21.38,10,65.0,29.77,545501.0,177788.28226337692,1495.0
149.6170946,2.11952904,0.9788,-22.64,8,73.0,29.67,539841.0,177817.7477773768,303.0
149.62114097,2.39229099,0.9797,-20.85,8,89.0,28.93,721086.0,177906.08574561728,2685.0
149.68365955,2.11968245,0.9797,-21.14,9,53.0,29.54,538325.0,177906.08574561728,306.0
149.71561474,1.79553199,0.9801,-22.25,10,63.0,29.8,334594.0,177945.3188823595,1950.0
150.03218374,2.10508243,0.9806,-22.65,9,73.0,29.69,529414.0,177994.33593377634,1619.0
149.67648394,2.4084708999999997,0.9806,-22.59,9,54.0,29.65,733238.0,177994.33593377634,2304.0
149.59919194,2.12571606,0.9809,-20.66,13,72.0,28.87,541652.0,178023.733174365,223.0
150.67960883,2.22264058,0.981,-23.13,8,63.0,29.86,609702.0,178033.53009036864,1350.0
150.46863419,1.9368,0.9814,-23.06,8,56.0,29.84,424484.0,178072.7069372011,2223.0
150.66569632,2.37600762,0.9819,-22.19,9,60.0,29.76,711302.0,178121.6536677099,1886.0
150.45697914,1.9238906000000002,0.9821,-22.46,10,72.0,30.17,415779.0,178141.22479482816,1896.0
149.56667419,2.3207165,0.9833,-23.8,9,61.0,30.12,674331.0,178258.56085181536,2345.0
150.30239806,1.73081303,0.9833,-22.8,12,56.0,30.24,294430.0,178258.56085181536,308.0
149.76981566,2.57745528,0.9834,-22.54,8,56.0,30.11,843893.0,178268.33184226608,2765.0
149.93952337,2.39644588,0.9840000000000001,-21.15,8,67.0,29.07,723900.0,178326.9351421903,2676.0
149.58820512,1.98450237,0.9847,-21.47,8,60.0,29.72,452383.0,178395.2566293976,2662.0
150.62268871,2.37084872,0.9848,-21.52,9,52.0,29.88,706994.0,178405.01253421613,2325.0
149.56912522,2.15069706,0.985,-22.9,9,76.0,29.77,560589.0,178424.52111453423,1502.0
150.69909647,2.35389219,0.9851,-23.1,13,56.0,29.85,696930.0,178434.27379031584,2435.0
149.498164,2.00417323,0.9853,-22.32,21,85.0,29.91,465608.0,178453.775913829,1061.0
149.98510474,2.65727435,0.9853,-22.78,8,83.0,29.71,895691.0,178453.775913829,2320.0
149.48916822,2.03419075,0.9853,-23.46,9,70.0,29.97,483843.0,178453.775913829,1300.0
150.40852425,2.05609042,0.9854,-22.28,9,58.0,29.32,498645.0,178463.52536184253,610.0
149.85360769,2.5854975,0.9861,-23.57,9,55.0,30.04,848867.0,178531.7413878846,1508.0
150.42616783,1.85492009,0.9863,-23.67,14,54.0,30.07,370883.0,178551.22200703376,1060.0
149.64066081,2.21312061,0.9864,-22.22,8,61.0,29.49,601516.0,178560.9607049781,1070.0
150.49456858,2.43769512,0.9867,-21.74,11,66.0,29.83,750979.0,178590.17035397864,1529.0
149.47483997,2.2201995,0.9875,-22.81,9,52.0,29.73,607490.0,178668.01551396737,1259.0
150.66242081,2.38039387,0.9876,-22.27,13,62.0,30.18,713613.0,178677.74133040462,203.0
150.17615309,2.60812054,0.9883,-23.22,10,57.0,29.9,864033.0,178745.7920220677,1708.0
149.59388696,2.06263828,0.9884,-22.17,9,59.0,30.06,501847.0,178755.5092620765,2374.0
150.02549664,2.21737062,0.9885,-22.67,10,61.0,30.3,604966.0,178765.2254306636,1068.0
150.07110918,2.26315459,0.9889,-22.83,10,52.0,29.74,635972.0,178804.0793936008,1621.0
150.33789786,1.86282568,0.9889,-23.17,8,55.0,29.88,377093.0,178804.0793936008,2367.0
149.52650409,2.11179957,0.9890000000000001,-24.13,11,79.0,30.26,534927.0,178813.7902071838,830.0
149.76130293,2.29547381,0.9897,-23.03,14,59.0,29.82,657346.0,178881.73593387593,302.0
150.32390027,2.28228667,0.9897,-23.8,13,52.0,30.14,649380.0,178881.73593387593,1340.0
150.12502609999999,2.71547326,0.99,-22.7,9,72.0,29.7,932982.0,178910.83948424426,599.0
150.00122964,2.15392627,0.9903,-23.77,10,61.0,30.11,563460.0,178939.93341200484,601.0
149.64131594,2.21342008,0.991,-23.15,20,87.0,29.87,602274.0,179007.78184342643,1087.0
150.61696169,2.47082978,0.9912,-22.44,13,52.0,29.6,772781.0,179027.15749743613,1355.0
149.53416090000002,2.09594542,0.9918,-22.11,8,73.0,30.09,523234.0,179085.25884395055,2768.0
149.64833739,2.34140604,0.9919,-23.9,17,71.0,30.17,690316.0,179094.93866757455,970.0
149.6562981,2.23585913,0.992,-22.38,11,64.0,29.85,617181.0,179104.61742467727,1346.0
149.68140605,2.23069841,0.9923,-22.69,9,100.0,29.7,609623.0,179133.6472982545,914.0
150.13849321,2.71051384,0.9923,-21.22,12,60.0,29.28,929004.0,179133.6472982545,2660.0
149.49913174,1.99956819,0.9928,-22.06,11,53.0,30.26,462198.0,179182.00910349027,1067.0
