,cluster_id,ra,dec,redshift,group,Ngal,type
42297,900434,150.727721,2.666647,0.9381,4504,7,satellite
42301,900603,150.117906,2.668991,0.35,357,65,satellite
42308,900919,149.983201,2.668177,1.1144,6384,4,satellite
42309,900923,149.862786,2.667503,0.9645,5089,5,satellite
42312,901074,150.391169,2.666683,0.7252,2529,9,satellite
42313,901210,150.581684,2.667008,0.8477,3567,4,satellite
42314,901253,150.33706,2.667125,0.5017,1071,19,satellite
42315,901291,150.718097,2.666149,0.8395,2920,40,satellite
42317,901365,150.517515,2.668327,1.1383,6668,2,satellite
42319,901385,149.913556,2.66744,0.8564,3695,3,satellite
42320,901539,149.428701,2.668897,0.9658,5091,19,satellite
42323,901675,150.341143,2.668043,0.4891,1071,19,satellite
42324,901714,149.427904,2.66938,0.9793,5091,19,satellite
42327,901779,150.70425,2.668617,0.9841,5221,8,satellite
42328,901834,150.180734,2.672549,0.7516,2566,9,satellite
42329,901891,149.427629,2.667713,0.9776,5091,19,satellite
42330,901910,150.106412,2.666631,0.4803,991,54,satellite
42335,902213,150.36984,2.669361,1.145,6324,10,satellite
42339,902509,150.735347,2.669461,0.7969,2920,40,satellite
42341,902518,149.708054,2.670393,0.7313,2530,4,satellite
42343,902574,149.803512,2.666402,0.5021,1128,3,satellite
42347,902762,150.379021,2.6692,0.4174,730,3,satellite
42348,902885,150.136763,2.669235,0.6608,2091,24,satellite
42350,902939,149.724548,2.670618,1.1393,6325,11,satellite
42352,903074,149.909112,2.670917,0.9096,3700,85,satellite
42354,903207,150.720962,2.667699,1.0042,5610,3,satellite
42355,903324,150.69625,2.671572,1.0123,5221,8,satellite
42358,903824,150.130566,2.670712,0.6768,2091,24,satellite
42362,904043,150.097284,2.670433,0.2637,195,5,satellite
42365,904506,150.107355,2.669143,0.63,1780,3,satellite
42368,904639,150.499283,2.670253,0.3644,342,48,satellite
42369,904642,149.531457,2.672986,0.7111,2455,30,satellite
42370,904663,149.859004,2.671465,0.2601,196,14,satellite
42371,904856,150.12312,2.674442,0.6625,2091,24,satellite
42375,905175,150.555469,2.672392,0.364,342,48,satellite
42376,905190,150.159305,2.674702,0.9508,4618,10,satellite
42377,905192,150.73029,2.672311,0.6083,1599,24,satellite
42381,905474,149.948508,2.673977,0.9124,3953,33,satellite
42383,905604,149.517948,2.673069,0.683,2171,11,satellite
42386,905791,150.495685,2.675308,0.8581,3832,3,satellite
42389,905939,150.192336,2.673886,0.8348,3490,2,satellite
42391,906061,149.905432,2.67564,0.8897,3700,85,satellite
42396,906372,149.679875,2.675019,0.5368,1309,4,satellite
42397,906415,150.716016,2.673948,0.6012,1599,24,satellite
42398,906443,150.18294,2.678579,0.3,242,6,satellite
42400,906488,150.135798,2.672762,0.6738,2091,24,satellite
42402,906675,150.449975,2.676347,0.9458,4812,4,satellite
42404,906802,150.284142,2.679137,0.41,731,2,satellite
42405,906872,149.83768,2.672867,0.26,196,14,satellite
42406,906890,150.189822,2.676149,0.7295,2566,9,satellite
42407,907109,150.392893,2.677601,1.1461,6667,3,satellite
42408,907244,150.143188,2.676107,0.3361,357,65,satellite
42410,907349,150.101069,2.675588,0.3714,357,65,satellite
42412,907476,149.86826,2.675677,0.4092,729,4,satellite
42418,907888,150.728433,2.678483,0.908,4099,3,satellite
42419,907934,150.284925,2.674946,0.25,160,11,satellite
42420,907966,150.359475,2.677525,1.1416,6324,10,satellite
42424,908172,150.154088,2.678632,1.0004,5094,11,satellite
42426,908228,150.516161,2.67657,0.3589,342,48,satellite
42427,908302,149.412596,2.676009,0.9836,5091,19,satellite
42428,908392,149.542596,2.676528,0.6845,2171,11,satellite
42429,908436,149.949732,2.678242,0.6599,2090,5,satellite
42430,908449,150.074227,2.676728,0.2603,195,5,satellite
42431,908450,149.993853,2.679878,0.9687,5153,2,satellite
42443,909101,149.759883,2.67947,1.0919,6139,2,satellite
42444,909132,149.835083,2.677675,1.1853,6790,7,satellite
42446,909260,150.608803,2.679958,1.0038,5496,2,satellite
42447,909283,149.984626,2.679072,0.697,2263,9,satellite
42448,909344,150.176208,2.677997,0.7388,2566,9,satellite
42450,909426,150.358669,2.678391,0.3992,646,9,satellite
42451,909449,150.080291,2.680016,0.9774,5093,4,satellite
42452,909617,149.970409,2.677765,0.7051,2263,9,satellite
42455,909948,150.744338,2.680486,0.86,2920,40,satellite
42457,910258,150.036984,2.679976,0.6271,1801,4,satellite
42461,910540,150.289807,2.678821,0.2545,160,11,satellite
42462,910790,150.568704,2.680332,0.3302,395,2,satellite
42466,910948,150.673883,2.68141,0.6119,1694,3,satellite
42468,911004,149.732597,2.679498,0.4804,952,10,satellite
42469,911108,150.337207,2.68271,0.9239,4267,11,satellite
42470,911149,150.533822,2.681028,0.8571,3769,12,satellite
42476,911366,150.689354,2.680479,0.2579,161,3,satellite
42478,911394,149.94666,2.681803,0.8772,3953,33,satellite
42482,911746,150.078201,2.684323,0.9645,5093,4,satellite
42484,911827,149.911414,2.682774,0.8692,3700,85,satellite
42485,911852,149.460368,2.682702,0.8356,3493,5,satellite
42488,911907,150.180849,2.681818,0.3114,302,5,satellite
42490,911968,150.193346,2.683046,0.3097,302,5,satellite
42491,912075,150.164485,2.682048,0.25,158,5,satellite
42492,912199,150.519763,2.684124,0.7931,2983,3,satellite
42494,912500,150.195785,2.683733,0.989,5289,3,satellite
42495,912503,150.32576,2.684715,0.4931,1071,19,satellite
42498,912789,149.855538,2.685163,0.8794,3994,2,satellite
42499,912849,149.82691,2.683158,0.324,314,5,satellite
42500,912899,150.73759,2.685915,0.6303,1828,2,satellite
42501,912969,150.589787,2.684536,0.8417,3567,4,satellite
42502,912976,149.736412,2.685232,0.9069,4265,3,satellite
42503,913063,149.863451,2.685543,1.0037,5425,4,satellite
42505,913127,150.335496,2.684458,0.5038,1071,19,satellite
42508,913393,149.779161,2.68558,0.8616,3770,5,satellite
42509,913439,150.002628,2.685479,0.735,2563,10,satellite
42510,913564,150.521454,2.684825,0.3506,342,48,satellite
42512,913849,149.549781,2.68591,0.7003,2171,11,satellite
42515,913964,150.050545,2.687242,0.7123,2362,7,satellite
42521,914430,150.194578,2.684539,0.6735,2172,3,satellite
42523,914574,149.916122,2.688241,0.8718,3700,85,satellite
42524,914619,150.603289,2.687969,0.7946,2921,5,satellite
42526,914639,149.946389,2.687232,0.9747,5016,9,satellite
42529,914800,150.408201,2.688198,0.8085,3074,5,satellite
42538,915196,150.541753,2.703426,0.22,101,34,satellite
42541,915290,150.399659,2.687986,0.23,101,34,satellite
42542,915291,150.655113,2.688291,0.5484,1361,2,satellite
42545,915342,150.543616,2.689456,0.6096,1726,6,satellite
42546,915346,149.706256,2.686773,0.4684,952,10,satellite
42547,915381,149.906556,2.689051,0.8621,3700,85,satellite
42551,915513,150.487288,2.687491,0.6494,1927,6,satellite
42555,915904,150.326077,2.687428,0.2298,127,5,satellite
42556,915906,149.457631,2.686759,0.5041,1094,3,satellite
42558,915965,149.939875,2.688335,0.987,5016,9,satellite
42561,916083,150.028596,2.68879,0.3249,339,2,satellite
42564,916333,150.323087,2.691705,1.0801,6020,4,satellite
42567,916387,150.552826,2.691281,1.126,6104,11,satellite
42568,916479,149.748061,2.688268,0.38,618,2,satellite
42569,916540,150.684606,2.689126,0.4962,1095,2,satellite
42570,916565,150.526422,2.690163,0.3715,342,48,satellite
42571,916574,150.352738,2.691835,0.9504,4267,11,satellite
42572,916635,149.472759,2.693191,0.7076,2459,5,satellite
42573,916709,150.171804,2.690379,0.9537,4618,10,satellite
42575,916748,150.155665,2.691544,1.0004,5094,11,satellite
42577,916857,149.695625,2.692316,0.9617,5018,2,satellite
42582,917107,150.504335,2.691897,0.3557,342,48,satellite
42586,917544,149.828849,2.690011,0.6979,2308,2,satellite
42587,917600,150.029291,2.690141,0.7357,2563,10,satellite
42591,917856,150.133024,2.689816,0.6705,2091,24,satellite
42594,918073,149.942874,2.693768,0.9966,5016,9,satellite
42597,918112,150.626336,2.69251,1.0476,5786,7,satellite
42599,918262,150.489676,2.690395,0.26,169,5,satellite
42601,918341,149.941056,2.69412,0.8757,3953,33,satellite
42602,918350,149.81335,2.692937,1.0718,5983,3,satellite
42603,918430,150.428917,2.693541,0.9681,5019,5,satellite
42604,918443,150.654558,2.695338,0.21,69,18,satellite
42611,918828,150.129462,2.69403,0.3447,357,65,satellite
42614,918951,150.011835,2.69452,0.7308,2563,10,satellite
42617,918997,150.152135,2.693568,0.9315,4618,10,satellite
42618,919002,150.450012,2.694338,0.5252,1262,3,satellite
42622,919339,150.06456,2.69492,1.1083,6327,5,satellite
42625,919522,150.014918,2.69553,0.7335,2563,10,satellite
42627,919605,150.057986,2.69343,0.7128,2362,7,satellite
42630,920209,150.191987,2.698438,1.1997,7228,3,satellite
42634,920286,150.407318,2.696072,0.7097,2457,2,satellite
42636,920482,149.897384,2.697992,0.8775,3700,85,satellite
42640,920528,150.564364,2.695887,0.7912,2984,3,satellite
42641,920561,149.462203,2.695817,0.9918,5429,2,satellite
42642,920612,149.739443,2.697235,1.1349,6325,11,satellite
42644,920663,149.497159,2.695894,0.7092,2459,5,satellite
42648,920734,150.012373,2.697021,0.6934,2230,4,satellite
42649,920771,149.500534,2.695683,0.4101,696,7,satellite
42654,921155,150.645469,2.698935,0.2125,69,18,satellite
42655,921156,150.504301,2.70357,0.24,101,34,satellite
42656,921175,150.146155,2.698523,0.3541,357,65,satellite
42657,921210,149.914615,2.697153,0.9185,4338,10,satellite
42658,921254,149.910328,2.695579,0.8509,3700,85,satellite
42660,921324,150.205387,2.696198,0.5289,1263,2,satellite
42661,921345,150.716477,2.696311,0.6204,1782,2,satellite
42662,921346,150.298449,2.698193,0.995,5498,4,satellite
42663,921350,150.471161,2.696355,0.5372,1310,2,satellite
42665,921497,150.572289,2.696457,0.3496,342,48,satellite
42667,921626,149.988674,2.696225,0.249,159,3,satellite
42675,921890,150.652773,2.698132,0.5989,1512,26,satellite
42676,921919,150.111821,2.699467,1.0773,5942,5,satellite
42679,922166,149.918563,2.699265,1.1038,6279,15,satellite
42680,922171,149.724006,2.698075,0.8484,3420,22,satellite
42684,922428,150.728831,2.699518,0.93,4374,5,satellite
42686,922601,150.166831,2.698532,0.2304,129,9,satellite
42687,922651,150.31816,2.698241,0.397,657,4,satellite
42693,923098,150.134543,2.699913,0.3697,357,65,satellite
42694,923235,150.16025,2.699315,0.3196,302,5,satellite
42695,923327,150.651635,2.700126,0.5965,1512,26,satellite
42696,923390,149.769184,2.701396,0.8629,3770,5,satellite
42697,923400,150.566488,2.700728,0.613,1726,6,satellite
42698,923464,150.015019,2.701338,0.6894,2230,4,satellite
42700,923505,149.664536,2.701591,0.8447,3569,11,satellite
42701,923539,150.105237,2.699677,0.9633,4874,7,satellite
42703,923837,149.845612,2.699998,0.2665,196,14,satellite
42704,923868,150.558628,2.700243,0.3642,342,48,satellite
42705,924064,150.165825,2.702322,0.856,3703,3,satellite
42706,924083,150.704662,2.704109,0.896,4037,2,satellite
42708,924330,149.832522,2.703116,0.2604,196,14,satellite
42711,924469,150.487981,2.702176,0.6588,1927,6,satellite
42712,924531,149.917944,2.701712,0.9194,4338,10,satellite
42713,924549,150.451337,2.703013,0.23,101,34,satellite
42718,924864,149.941575,2.703382,1.0045,5016,9,satellite
42719,924928,150.457964,2.703738,0.2198,101,34,satellite
42720,925169,149.558238,2.702959,0.5367,1287,2,satellite
42721,925178,150.450359,2.703301,0.8074,2774,90,satellite
42722,925229,149.919078,2.703616,0.8828,3700,85,satellite
42723,925241,150.138635,2.702942,0.3423,357,65,satellite
42724,925261,150.147772,2.702195,0.3393,357,65,satellite
42731,925443,149.920144,2.703195,1.1106,6279,15,satellite
42734,925645,149.85231,2.705248,0.8522,3701,3,satellite
42738,925751,150.09648,2.705259,1.105,5942,5,satellite
42741,926151,149.974649,2.70433,0.3993,676,2,satellite
42743,926172,150.749301,2.703879,0.6562,1989,4,satellite
42744,926235,150.254423,2.70489,0.4051,677,4,satellite
42745,926254,149.808232,2.704254,0.3218,314,5,satellite
42747,926494,150.488285,2.707202,0.2529,169,5,satellite
42751,926658,150.250007,2.703992,0.3979,677,4,satellite
42752,926885,150.127281,2.704646,0.2294,129,9,satellite
42754,927003,149.892828,2.707247,1.0007,5430,6,satellite
42755,927031,149.716671,2.705636,0.854,3420,22,satellite
42759,927224,150.402169,2.706402,0.49,1072,2,satellite
42762,927408,149.467825,2.707467,0.8801,3702,18,satellite
42763,927507,149.506153,2.707657,0.7865,2922,3,satellite
42767,927685,149.995178,2.706613,0.7951,3027,3,satellite
42768,927694,149.824841,2.707462,1.0969,6143,2,satellite
42770,927778,149.745806,2.708911,1.0624,5811,5,satellite
42772,927821,149.632568,2.708735,0.9468,4680,5,satellite
42775,927896,150.111644,2.706365,0.6998,2091,24,satellite
42776,927906,149.716063,2.710132,0.8669,3420,22,satellite
42777,928018,150.16489,2.7088,1.0712,5984,2,satellite
42782,928188,149.832547,2.70923,0.8757,3955,2,satellite
42783,928200,150.121686,2.70715,0.3503,357,65,satellite
42793,928800,150.432511,2.708436,0.791,2985,3,satellite
42794,928927,150.535347,2.718657,0.2194,101,34,satellite
42796,928974,149.651558,2.707369,0.3955,647,5,satellite
42797,928993,150.524477,2.710543,0.2298,101,34,satellite
42801,929191,149.909772,2.709339,0.89,3700,85,satellite
42803,929226,149.647152,2.708506,0.3931,647,5,satellite
42804,929232,150.126608,2.708077,0.7286,2567,22,satellite
42806,929311,150.084818,2.708035,0.2344,129,9,satellite
42807,929449,149.651036,2.708933,0.4198,764,2,satellite
42809,929520,150.170744,2.709843,0.2997,242,6,satellite
42810,929598,150.31408,2.708798,0.494,1071,19,satellite
42811,929638,150.545465,2.711674,0.23,101,34,satellite
42815,929817,150.717007,2.71194,0.9784,5293,4,satellite
42816,929872,149.91032,2.711374,0.8627,3700,85,satellite
42817,929919,149.874029,2.710551,0.3303,314,5,satellite
42820,930001,150.432995,2.711574,1.0138,5097,8,satellite
42825,930236,150.13022,2.711437,0.7368,2567,22,satellite
42828,930325,150.636136,2.71159,0.6072,1512,26,satellite
42829,930343,150.009986,2.71127,0.7971,3027,3,satellite
42834,930586,150.298116,2.712123,1.0069,5498,4,satellite
42840,930809,150.290386,2.711951,0.6503,1887,10,satellite
42842,930844,149.716256,2.71096,0.8628,3420,22,satellite
42843,930845,150.461422,2.710821,0.8146,2774,90,satellite
42847,931069,150.501149,2.716439,0.6595,1927,6,satellite
42848,931079,150.601294,2.712362,0.6614,1802,16,satellite
42849,931117,150.631372,2.711846,0.6146,1512,26,satellite
42854,931390,150.586062,2.712214,0.6523,1802,16,satellite
42855,931554,149.810002,2.713579,0.7004,2409,4,satellite
42860,932043,150.075532,2.713149,0.4325,824,5,satellite
42861,932105,149.975713,2.712775,0.6876,2310,3,satellite
42862,932122,150.51496,2.713876,0.342,342,48,satellite
42868,932439,149.794543,2.713693,0.3148,314,5,satellite
42875,932715,150.093766,2.713549,0.3353,357,65,satellite
42876,932735,149.812631,2.714954,0.7015,2409,4,satellite
42878,932809,149.72553,2.714619,0.8787,3420,22,satellite
42880,932915,149.994897,2.715285,0.9922,5225,7,satellite
42882,933088,149.936795,2.715831,0.6981,2363,2,satellite
42884,933129,149.905135,2.718337,0.8739,3700,85,satellite
42889,933253,150.140755,2.714748,0.6707,2091,24,satellite
42890,933351,150.376896,2.715656,0.931,4268,16,satellite
42891,933456,149.719527,2.716629,0.8472,3420,22,satellite
42894,933700,150.236579,2.715685,0.6472,1887,10,satellite
42895,933713,149.910926,2.715813,0.497,1097,2,satellite
42896,933731,149.657382,2.716762,0.8477,3569,11,satellite
42899,933773,150.390904,2.717155,1.1793,7085,2,satellite
42902,933872,149.466506,2.715259,0.8699,3702,18,satellite
42903,933893,149.911298,2.717735,0.8976,3700,85,satellite
42904,934013,149.651293,2.718223,0.959,4680,5,satellite
42906,934365,150.395513,2.718473,1.0329,5756,2,satellite
42908,934542,150.484905,2.718864,0.8605,3705,3,satellite
42911,934793,150.003103,2.71847,0.943,4623,4,satellite
42913,934915,150.719609,2.719981,0.8571,3706,2,satellite
42918,935198,150.728153,2.718702,0.7989,2986,3,satellite
42919,935201,149.753225,2.718779,1.1034,6280,2,satellite
42922,935299,150.724218,2.72001,1.0928,6144,4,satellite
42925,935535,150.647949,2.719593,0.3299,359,5,satellite
42926,935536,150.485786,2.719661,0.8493,3705,3,satellite
42928,935754,149.906565,2.718732,0.8927,3700,85,satellite
42930,935814,150.652771,2.719854,0.8215,3152,4,satellite
42931,935850,150.06003,2.720631,0.8406,3497,4,satellite
42932,935891,150.175997,2.720024,0.5299,1236,2,satellite
42938,936218,149.639072,2.719481,0.3955,647,5,satellite
42941,936347,149.869084,2.720401,0.9253,4338,10,satellite
42944,936584,150.733427,2.72232,0.7933,2986,3,satellite
42946,936699,149.82657,2.720921,0.6982,2409,4,satellite
42948,936752,149.65509,2.721739,0.8221,3213,2,satellite
42954,936982,150.650895,2.723161,1.052,5845,4,satellite
42962,937432,150.151257,2.721895,0.9955,5290,17,satellite
42963,937487,150.453106,2.72315,0.2253,101,34,satellite
42964,937531,150.047167,2.723247,0.7835,2893,2,satellite
42966,937554,150.067198,2.721838,0.9399,4748,7,satellite
42967,937613,150.446791,2.723638,0.4568,916,3,satellite
42975,937909,149.79431,2.722162,0.886,3957,2,satellite
42977,937926,149.828436,2.723621,1.1542,6736,5,satellite
42979,938126,149.483406,2.723726,0.8565,3702,18,satellite
42986,938364,150.418253,2.725644,0.2208,101,34,satellite
42987,938412,150.440856,2.724856,1.0084,5097,8,satellite
42988,938422,149.730363,2.72356,0.8433,3420,22,satellite
42989,938437,149.634961,2.724046,0.8484,3569,11,satellite
42991,938553,150.574225,2.722694,0.3298,342,48,satellite
42993,938697,150.63787,2.724572,0.8179,3152,4,satellite
42996,938826,150.131929,2.725223,1.0104,5290,17,satellite
42999,938894,150.419759,2.724355,0.3454,396,13,satellite
43000,938922,150.120814,2.725306,1.0493,5812,4,satellite
43002,939005,150.043711,2.726702,1.0133,5554,3,satellite
43003,939011,149.965984,2.724229,0.1502,21,3,satellite
43007,939193,150.691853,2.726293,1.0039,5499,3,satellite
43008,939263,149.630346,2.72543,0.8599,3569,11,satellite
43009,939269,149.712126,2.72595,0.8336,3420,22,satellite
43010,939312,149.491852,2.725571,0.9225,4449,3,satellite
43012,939453,150.448528,2.725211,0.4646,916,3,satellite
43015,939561,149.492812,2.725436,0.8507,3702,18,satellite
43016,939673,150.029032,2.726856,0.9803,5225,7,satellite
43019,939859,150.485667,2.727843,0.8798,3958,4,satellite
43022,940191,150.402047,2.728013,0.9804,5294,2,satellite
43023,940240,150.690214,2.728115,0.9956,5499,3,satellite
43026,940329,150.349505,2.728338,0.9632,5096,2,satellite
43030,940531,150.096154,2.726181,0.25,129,9,satellite
43033,940623,149.86901,2.72756,0.6978,2311,2,satellite
43034,940718,149.671287,2.727201,0.41,678,9,satellite
43035,940791,150.031945,2.727992,0.6885,2232,9,satellite
